gene,condition,gc,gc3,jsd_plat,jsd_hum
ENSG00000020426,add_a2.0,72.30952380952381,95.85714285714286,0.2189278291213379,0.4847758700690234
ENSG00000020426,add_a3.0,77.38095238095238,92.85714285714286,0.2810634845428384,0.5285584133620457
ENSG00000020426,add_a4.0,80.54761904761905,94.42857142857142,0.2910170792104677,0.5402346695250952
ENSG00000020426,add_gc_removed_a1.0,43.095238095238095,48.5,0.1459835346164568,0.0896687247169425
ENSG00000020426,add_own,66.02380952380953,89.71428571428571,0.1446751642147819,0.3643069301317465
ENSG00000020426,random_a1.0,42.61904761904762,42.92857142857143,0.1509403379423384,0.0299923552871362
ENSG00000020426,unsteered,45.595238095238095,49.642857142857146,0.1556282702997578,0.0855589909433315
ENSG00000020922,add_a0.5,31.8,18.61861861861862,0.1788629520196536,0.1481284990456926
ENSG00000020922,add_a1.0,34.54,22.64264264264264,0.2056067743217463,0.1751359282074531
ENSG00000020922,add_a2.0,50.62,56.996996996997,0.1965284132082413,0.2171498245202927
ENSG00000020922,add_a3.0,60.06,66.30630630630631,0.2182011590879884,0.2473934278620752
ENSG00000020922,add_a4.0,71.48,86.66666666666667,0.3143849583552565,0.3791059966247911
ENSG00000020922,add_gc_removed_a1.0,24.78,7.267267267267267,0.2507460239509371,0.1904364109374355
ENSG00000020922,add_own,29.08,13.333333333333334,0.2094705520282017,0.1639832061819149
ENSG00000020922,random_a1.0,29.26,10.63063063063063,0.2257989127109486,0.1723649797138986
ENSG00000020922,unsteered,28.12,12.252252252252251,0.2279416464548301,0.1827041427980784
ENSG00000021776,add_a0.5,54.760000000000005,67.98798798798799,0.2006041703447282,0.2565828476465253
ENSG00000021776,add_a1.0,62.33345345345346,82.22222222222223,0.1475438341686134,0.321781500718915
ENSG00000021776,add_a2.0,67.96000000000001,91.95195195195194,0.121326949836393,0.3972353227127788
ENSG00000021776,add_a3.0,72.42,86.24624624624624,0.1923900986144457,0.3864733147871853
ENSG00000021776,add_a4.0,79.38,89.36936936936937,0.269166876579305,0.4855053933594632
ENSG00000021776,add_gc_removed_a1.0,44.0,50.45045045045045,0.2030917214052596,0.0811585681821302
ENSG00000021776,add_own,60.34,77.83783783783784,0.1142055112374404,0.2478407936636964
ENSG00000021776,random_a1.0,39.06,36.996996996997,0.2872904183443033,0.0594114558484673
ENSG00000021776,unsteered,41.63121121121121,45.34534534534534,0.266712543387131,0.1091813848356449
ENSG00000022567,add_a0.5,68.94,79.63963963963964,0.252659654702395,0.267544050527906
ENSG00000022567,add_a1.0,69.4,73.15315315315316,0.2628435829715324,0.2704113482490514
ENSG00000022567,add_a2.0,76.94,83.84384384384384,0.2446383255181391,0.2312561804893861
ENSG00000022567,add_a3.0,80.4,90.2102102102102,0.2935854442801705,0.2678277916507111
ENSG00000022567,add_a4.0,86.52000000000001,93.03303303303304,0.3706903004339146,0.3379232768298902
ENSG00000022567,add_gc_removed_a1.0,60.6,73.81381381381382,0.2370216854894574,0.2745398716232232
ENSG00000022567,add_own,62.42,80.3003003003003,0.1675476288512989,0.177654457058673
ENSG00000022567,random_a1.0,63.57265265265265,75.73573573573574,0.2008733092117675,0.2224704629974674
ENSG00000022567,unsteered,65.47999999999999,80.06006006006007,0.2001684735828563,0.2100955585642011
ENSG00000023318,add_a0.5,49.66,47.567567567567565,0.1751612434222612,0.1984870608330865
ENSG00000023318,add_a1.0,56.1,53.75375375375376,0.2046024055884962,0.2345298765124336
ENSG00000023318,add_a2.0,78.72,79.87987987987988,0.4390655377899243,0.5085098474930254
ENSG00000023318,add_a3.0,70.86,70.99099099099098,0.2905315663460933,0.3457535274013759
ENSG00000023318,add_a4.0,82.97999999999999,83.12312312312312,0.4528263429313058,0.515383262810883
ENSG00000023318,add_gc_removed_a1.0,47.8,47.26726726726727,0.1437868437969281,0.166170129302289
ENSG00000023318,add_own,64.47999999999999,65.22522522522522,0.2696459433307193,0.3173042814877602
ENSG00000023318,random_a1.0,52.3,56.816816816816825,0.2223086391314122,0.2547855626730236
ENSG00000023318,unsteered,41.260000000000005,41.68168168168168,0.1496145223311181,0.1663516860823054
ENSG00000023516,add_a0.5,48.68,50.93093093093093,0.1250734938096959,0.1555630394932071
ENSG00000023516,add_a1.0,55.66,62.22222222222221,0.1736126343062201,0.2369309219067871
ENSG00000023516,add_a2.0,65.34,68.76876876876877,0.2385788842546209,0.3423795180487943
ENSG00000023516,add_a3.0,75.76,80.18018018018019,0.375950194852112,0.4956719375667299
ENSG00000023516,add_a4.0,87.88,91.65165165165163,0.5091874323738156,0.6576301049521384
ENSG00000023516,add_gc_removed_a1.0,38.84,37.11711711711712,0.117360701792559,0.0972146069356947
ENSG00000023516,add_own,55.84,55.25525525525526,0.1298294639887554,0.1950776818785408
ENSG00000023516,random_a1.0,44.18,46.306306306306304,0.1416678962203876,0.1596263265132641
ENSG00000023516,unsteered,43.8,42.4024024024024,0.1248537603668312,0.1287082859042187
ENSG00000034677,add_a0.5,31.6,27.86786786786787,0.2591907326668705,0.2042506179288579
ENSG00000034677,add_a1.0,49.28,50.69069069069069,0.1535182583282958,0.1664359060182242
ENSG00000034677,add_a2.0,67.5,78.1981981981982,0.2347922796147315,0.3476001726681555
ENSG00000034677,add_a3.0,85.86,90.87087087087086,0.4368296713142037,0.557352916643383
ENSG00000034677,add_a4.0,81.42,92.01201201201202,0.3851024331356091,0.5260461409549253
ENSG00000034677,add_gc_removed_a1.0,36.58,26.186186186186184,0.2203739941130741,0.1381768867156163
ENSG00000034677,add_own,54.04,59.51951951951952,0.1475723787412634,0.1875391422194941
ENSG00000034677,random_a1.0,40.4,36.51651651651652,0.1464862589850685,0.0961773243312864
ENSG00000034677,unsteered,38.46,34.53453453453453,0.1704932700278669,0.1141515609789461
ENSG00000036257,add_a0.5,68.91666666666667,81.23123123123123,0.3814882181502115,0.4202347046626929
ENSG00000036257,add_a1.0,64.10000000000001,81.28128128128128,0.3353788829376307,0.3774594496304137
ENSG00000036257,add_a2.0,71.18333333333332,89.23923923923924,0.408150037647982,0.4551255430420244
ENSG00000036257,add_a3.0,76.35000000000001,89.13913913913915,0.4523615972808297,0.4953378270654822
ENSG00000036257,add_a4.0,78.01666666666667,93.74374374374374,0.4888864928315362,0.5343799478794297
ENSG00000036257,add_gc_removed_a1.0,53.21666666666667,65.76576576576576,0.2154240966391716,0.2425248769846399
ENSG00000036257,add_own,57.9,69.56956956956957,0.2469768644069616,0.282756859874917
ENSG00000036257,random_a1.0,58.63333333333333,75.32532532532532,0.2887395512903601,0.3270367368853585
ENSG00000036257,unsteered,61.18333333333334,70.22022022022021,0.2983136965464809,0.3343716466093603
ENSG00000040199,add_a0.5,50.56,52.43243243243244,0.1763517971244443,0.1784823783721075
ENSG00000040199,add_a1.0,56.86,59.87987987987988,0.1475851866062738,0.1563759797276722
ENSG00000040199,add_a2.0,68.25403403403404,79.15915915915916,0.2667724530199783,0.3180047018192243
ENSG00000040199,add_a3.0,76.28,87.44744744744744,0.3159348320070106,0.3860258901046832
ENSG00000040199,add_a4.0,86.64,90.15015015015015,0.460432914133251,0.5210762696254114
ENSG00000040199,add_gc_removed_a1.0,40.68,35.01501501501502,0.1626204003766392,0.1286749580955232
ENSG00000040199,add_own,60.46,68.46846846846847,0.1914180301553055,0.2188891611867458
ENSG00000040199,random_a1.0,39.64,36.6966966966967,0.1554329161803061,0.1346121501770207
ENSG00000040199,unsteered,42.86,37.17717717717718,0.1805289643832996,0.1521260352187486
ENSG00000042286,add_a0.5,67.82000000000001,79.15915915915916,0.1661489886382992,0.1447770724288035
ENSG00000042286,add_a1.0,70.97999999999999,77.77777777777779,0.2791768493942291,0.244458389148565
ENSG00000042286,add_a2.0,74.7,88.4084084084084,0.2202091682654581,0.1844424457325501
ENSG00000042286,add_a3.0,84.58,83.3033033033033,0.4008407117071587,0.3722589342375016
ENSG00000042286,add_a4.0,78.76,91.11111111111111,0.2617080659449001,0.2336116585088845
ENSG00000042286,add_gc_removed_a1.0,56.5,65.28528528528528,0.1439672284188365,0.1502674314737598
ENSG00000042286,add_own,73.2,68.82882882882883,0.2709234808491189,0.2625537655701372
ENSG00000042286,random_a1.0,61.42,69.00900900900902,0.1545630973634164,0.1475286685540192
ENSG00000042286,unsteered,64.8,67.2072072072072,0.1866579020933372,0.1821744473058678
ENSG00000054148,add_a0.5,67.16791979949875,90.22556390977444,0.2252790939196239,0.2629620685508543
ENSG00000054148,add_a1.0,68.62155388471179,83.7593984962406,0.2712165435154737,0.2949861531749103
ENSG00000054148,add_a2.0,70.57644110275689,90.52631578947368,0.2692041952328784,0.3110817587395082
ENSG00000054148,add_a3.0,74.73684210526315,90.82706766917292,0.2739048796942449,0.3377619904342217
ENSG00000054148,add_a4.0,78.89724310776943,89.77443609022556,0.3349948901004851,0.3937051016138327
ENSG00000054148,add_gc_removed_a1.0,57.4937343358396,72.4812030075188,0.3314461030787728,0.3153619343164889
ENSG00000054148,add_own,67.36842105263158,90.82706766917292,0.2927070041613396,0.3426672757658712
ENSG00000054148,random_a1.0,64.66165413533835,85.41353383458647,0.2572729436480641,0.266371921993646
ENSG00000054148,unsteered,53.68421052631579,72.03007518796993,0.3352964818544893,0.2963776813520855
ENSG00000056972,add_a0.5,46.86,50.030030030030034,0.2539004380413528,0.1506170822835186
ENSG00000056972,add_a1.0,67.38,76.33633633633633,0.1966284203699156,0.2523957341666104
ENSG00000056972,add_a2.0,75.08,87.98798798798799,0.1660209840478611,0.2949304978724228
ENSG00000056972,add_a3.0,79.26,93.57357357357355,0.2246322138881447,0.3558482553221861
ENSG00000056972,add_a4.0,84.12,88.94894894894895,0.2207381268419574,0.372108031360492
ENSG00000056972,add_gc_removed_a1.0,40.8,36.15615615615616,0.3110072597301447,0.1875508995585351
ENSG00000056972,add_own,54.86,58.318318318318326,0.2537626866504485,0.2178182003307845
ENSG00000056972,random_a1.0,40.98,38.1981981981982,0.2956474548251407,0.1865234803440704
ENSG00000056972,unsteered,45.2,43.84384384384384,0.2721325533982564,0.1761788591675469
ENSG00000061938,add_a0.5,69.88,76.81681681681683,0.1646401390468379,0.1619553446093346
ENSG00000061938,add_a1.0,72.08,81.02102102102103,0.1439865407428081,0.1541686119804258
ENSG00000061938,add_a2.0,77.22,97.5975975975976,0.1435005610546718,0.1799843473146567
ENSG00000061938,add_a3.0,80.4,95.07507507507508,0.2075562482039355,0.2318883762890503
ENSG00000061938,add_a4.0,80.14,95.85585585585586,0.1683881059166057,0.2025105152368292
ENSG00000061938,add_gc_removed_a1.0,61.08,72.55255255255256,0.1192785064733781,0.1098765888883892
ENSG00000061938,add_own,74.34,80.36036036036036,0.2117698352052364,0.2206252802446105
ENSG00000061938,random_a1.0,65.92,68.16816816816817,0.1563516496168049,0.1406418818896253
ENSG00000061938,unsteered,64.4,68.64864864864865,0.3122934791701616,0.2900668613920941
ENSG00000062598,add_a0.5,66.6,88.16816816816817,0.1541931738273869,0.2201204762687446
ENSG00000062598,add_a1.0,65.08,87.74774774774775,0.1416227074317889,0.2132075191632045
ENSG00000062598,add_a2.0,75.72,90.27027027027027,0.2213614544483709,0.3171214282143136
ENSG00000062598,add_a3.0,74.46000000000001,94.11411411411412,0.1527689849467882,0.3129732260445724
ENSG00000062598,add_a4.0,82.94,93.15315315315316,0.2816563715461221,0.4155978171757094
ENSG00000062598,add_gc_removed_a1.0,49.72,61.20120120120121,0.3147040961723298,0.1959137824862608
ENSG00000062598,add_own,70.98,81.68168168168168,0.2231237082983554,0.2799625308270886
ENSG00000062598,random_a1.0,49.4,53.51351351351351,0.3046910136862846,0.1194501578163761
ENSG00000062598,unsteered,49.56,57.41741741741741,0.3251022308551596,0.1260340276577198
ENSG00000064309,add_a0.5,38.16,38.73873873873874,0.2737270393555048,0.1690092757348442
ENSG00000064309,add_a1.0,49.98,50.810810810810814,0.2682385772680417,0.2200590536552475
ENSG00000064309,add_a2.0,58.38,66.006006006006,0.2192918318563396,0.2645175559380799
ENSG00000064309,add_a3.0,76.76,74.65465465465465,0.194402662575086,0.330314530008393
ENSG00000064309,add_a4.0,81.8,84.8048048048048,0.2078795302712177,0.3926091524620173
ENSG00000064309,add_gc_removed_a1.0,34.160000000000004,34.53453453453453,0.2836004746331434,0.1549986828733454
ENSG00000064309,add_own,39.760000000000005,35.13513513513514,0.4253898961602491,0.3215198982158554
ENSG00000064309,random_a1.0,33.48,33.213213213213216,0.3787581422860197,0.2773979979872741
ENSG00000064309,unsteered,43.24,46.786786786786784,0.2979777774315682,0.2184237689867854
ENSG00000066827,add_a0.5,53.260000000000005,52.43243243243243,0.410563852313328,0.3012717535425415
ENSG00000066827,add_a1.0,68.12,67.38738738738739,0.3144549592868696,0.3084698164253582
ENSG00000066827,add_a2.0,61.5,62.94294294294294,0.2567110189231784,0.2230500008608466
ENSG00000066827,add_a3.0,73.88,75.61561561561561,0.2286227301073867,0.2913985973259875
ENSG00000066827,add_a4.0,80.48,83.96396396396396,0.2513143320610388,0.368068875394515
ENSG00000066827,add_gc_removed_a1.0,35.84,35.91591591591592,0.4114643313399921,0.2213014499063271
ENSG00000066827,add_own,53.08,58.55855855855856,0.2961031516871245,0.2020243991864141
ENSG00000066827,random_a1.0,43.52,42.64264264264264,0.4942510208508877,0.346862164671218
ENSG00000066827,unsteered,42.6,43.66366366366366,0.404097265466407,0.2286011351560096
ENSG00000067842,add_a0.5,67.22,69.30930930930931,0.3788832325476506,0.3626848018163203
ENSG00000067842,add_a1.0,75.3,74.65465465465465,0.2882730361821024,0.2437665215009918
ENSG00000067842,add_a2.0,80.44,86.78678678678679,0.3371648970178442,0.262187779228234
ENSG00000067842,add_a3.0,86.0,90.27027027027027,0.389364719185138,0.314188646865284
ENSG00000067842,add_a4.0,84.6,89.7897897897898,0.3840176092441248,0.3207167320896449
ENSG00000067842,add_gc_removed_a1.0,66.02000000000001,63.60360360360361,0.2342425952235735,0.2252435584043165
ENSG00000067842,add_own,66.82000000000001,74.5945945945946,0.3822063482192008,0.3488250429476971
ENSG00000067842,random_a1.0,67.72,68.52852852852853,0.4057335210796788,0.3694155677793495
ENSG00000067842,unsteered,69.0,71.29129129129129,0.3384637101802668,0.3158467265502357
ENSG00000069849,add_a0.5,77.76892430278885,83.66533864541832,0.4267954258683303,0.5226178176770848
ENSG00000069849,add_a1.0,86.08233731739708,83.10756972111554,0.5169419887846887,0.6009806513219229
ENSG00000069849,add_a2.0,86.32138114209828,92.43027888446215,0.5295334941938474,0.635601965500347
ENSG00000069849,add_a3.0,81.46082337317397,83.74501992031873,0.4530194573665015,0.5348528955529563
ENSG00000069849,add_a4.0,84.01062416998671,97.45019920318724,0.5216483132089109,0.6475562751574448
ENSG00000069849,add_gc_removed_a1.0,71.36786188579018,87.88844621513945,0.4282106883071083,0.5170871534706596
ENSG00000069849,add_own,72.00531208499336,91.55378486055776,0.4194890076451848,0.5318071016711773
ENSG00000069849,random_a1.0,75.0597609561753,79.7609561752988,0.4595537805940638,0.5396482056521836
ENSG00000069849,unsteered,79.36254980079681,84.30278884462152,0.483959865960801,0.5933551462618072
ENSG00000070061,add_a0.5,60.1,63.9039039039039,0.4245168847418775,0.4338987713147167
ENSG00000070061,add_a1.0,50.96,53.27327327327328,0.2743726666759542,0.2578178493622764
ENSG00000070061,add_a2.0,70.35999999999999,73.51351351351352,0.3105323793849424,0.3225492337713382
ENSG00000070061,add_a3.0,77.64,79.93993993993993,0.3676371562987991,0.395656434033463
ENSG00000070061,add_a4.0,87.08,88.4084084084084,0.4621576975980684,0.4924216367529407
ENSG00000070061,add_gc_removed_a1.0,33.28,32.432432432432435,0.3099484379174695,0.3083919396388027
ENSG00000070061,add_own,51.48,53.63363363363364,0.2881018915313794,0.2658889587040158
ENSG00000070061,random_a1.0,40.6,39.0990990990991,0.2974371785923036,0.2917511104182554
ENSG00000070061,unsteered,32.44,32.85285285285285,0.2560377703643007,0.2445828820433428
ENSG00000071794,add_a0.5,43.4,42.64264264264264,0.1797341079633161,0.2056808934672208
ENSG00000071794,add_a1.0,50.24,55.31531531531532,0.293016774104336,0.3427755327975282
ENSG00000071794,add_a2.0,75.16,77.47747747747748,0.3697596490202082,0.454288309448143
ENSG00000071794,add_a3.0,77.82000000000001,82.4024024024024,0.4442360966007325,0.5231627875771058
ENSG00000071794,add_a4.0,82.44,85.94594594594595,0.485577526882282,0.5644269413463769
ENSG00000071794,add_gc_removed_a1.0,37.84,39.51951951951952,0.1375056706822539,0.1594946658566818
ENSG00000071794,add_own,49.92,52.31231231231232,0.179672334100968,0.2224290523658288
ENSG00000071794,random_a1.0,48.2,51.59159159159159,0.2204459899839077,0.2701843405672462
ENSG00000071794,unsteered,40.1,36.57657657657658,0.1377602468464595,0.1562952247269621
ENSG00000072201,add_a0.5,54.760000000000005,60.54054054054054,0.3373508923133078,0.2237184766590438
ENSG00000072201,add_a1.0,61.1,64.38438438438439,0.2858566866672177,0.2204083218672909
ENSG00000072201,add_a2.0,85.56,94.23423423423424,0.3493726371978843,0.4445873796007329
ENSG00000072201,add_a3.0,82.64,85.82582582582583,0.2491168145834383,0.3724947530906992
ENSG00000072201,add_a4.0,85.46000000000001,90.09009009009009,0.2191745921617261,0.3616847904517469
ENSG00000072201,add_gc_removed_a1.0,36.5,40.12012012012012,0.4261015169077853,0.2360725824213697
ENSG00000072201,add_own,78.9,83.12312312312312,0.2771037525703841,0.3396034629807277
ENSG00000072201,random_a1.0,57.06,59.45945945945946,0.281930974209439,0.1755156738984738
ENSG00000072201,unsteered,52.220000000000006,55.01501501501501,0.3091570392756801,0.193000800151818
ENSG00000074047,add_a0.5,77.97999999999999,79.93993993993993,0.3570489963789265,0.3168959742243893
ENSG00000074047,add_a1.0,85.92,95.67567567567568,0.4055671729188176,0.3422180190574925
ENSG00000074047,add_a2.0,81.02000000000001,86.96696696696696,0.3154277019417236,0.2755755281410798
ENSG00000074047,add_a3.0,85.72,84.02402402402403,0.3703653484656048,0.3240307962563272
ENSG00000074047,add_a4.0,89.08,93.93393393393394,0.4360727646777405,0.3814428945943129
ENSG00000074047,add_gc_removed_a1.0,62.84,72.43243243243244,0.2106070479438553,0.1747448645403638
ENSG00000074047,add_own,78.92,85.7057057057057,0.3307957425447996,0.2617226530286667
ENSG00000074047,random_a1.0,65.66,69.42942942942943,0.2068293520507667,0.177163938459638
ENSG00000074047,unsteered,65.67999999999999,69.72972972972973,0.2901738045110257,0.2332244212616263
ENSG00000076053,add_a0.5,66.55737704918033,70.98360655737704,0.3594105032979151,0.4264746023967437
ENSG00000076053,add_a1.0,63.02232139519933,66.55737704918033,0.2617121631355866,0.3757712392663564
ENSG00000076053,add_a2.0,79.75409836065573,81.8032786885246,0.3917927401357041,0.5366514339398476
ENSG00000076053,add_a3.0,83.27868852459017,89.26229508196721,0.4328838697007111,0.6007774669848798
ENSG00000076053,add_a4.0,82.89617486338798,92.62295081967213,0.4061750464767277,0.5819744942048793
ENSG00000076053,add_gc_removed_a1.0,56.748633879781416,60.49180327868852,0.2374221051731033,0.2998284164220814
ENSG00000076053,add_own,70.30054644808743,75.73770491803279,0.3294703241401521,0.4282843034135918
ENSG00000076053,random_a1.0,58.60655737704919,43.278688524590166,0.3134302592454936,0.3285466019981734
ENSG00000076053,unsteered,47.841530054644814,48.19672131147541,0.4100980557542956,0.4482193741998406
ENSG00000076242,add_a0.5,75.7,92.49249249249247,0.2558817620200624,0.4336187328501012
ENSG00000076242,add_a1.0,66.36,73.0930930930931,0.2738577165640507,0.326835108843346
ENSG00000076242,add_a2.0,74.6,90.03003003003002,0.2709020371542094,0.4301571202358398
ENSG00000076242,add_a3.0,76.42,91.65165165165163,0.2432086436998842,0.4276243699587948
ENSG00000076242,add_a4.0,75.88,91.8918918918919,0.2172190257419109,0.3994307383015
ENSG00000076242,add_gc_removed_a1.0,68.76,84.32432432432432,0.2121491079216827,0.3501641766040408
ENSG00000076242,add_own,73.1,85.16516516516516,0.3030303721538866,0.4491279867862669
ENSG00000076242,random_a1.0,69.3,89.24924924924925,0.2482078174027395,0.3979430434881782
