site_set,condition,n_genes_total,n_samples_median,n_sites_mean,d_A_cov,d_A_cov_median,d_A_cov_sd,d_A_cov_q25,d_A_cov_q75,d_A_cov_frac_improved,d_A_cov_n_genes,lvl_A_cov,base_A_cov,d_A_all,d_A_all_median,d_A_all_sd,d_A_all_q25,d_A_all_q75,d_A_all_frac_improved,d_A_all_n_genes,lvl_A_all,base_A_all,d_L,d_L_median,d_L_sd,d_L_q25,d_L_q75,d_L_frac_improved,d_L_n_genes,lvl_L,base_L,d_C,d_C_median,d_C_sd,d_C_q25,d_C_q75,d_C_frac_improved,d_C_n_genes,lvl_C,base_C,d_K,d_K_median,d_K_sd,d_K_q25,d_K_q75,d_K_frac_improved,d_K_n_genes,lvl_K,base_K,d_excess,d_excess_median,d_excess_sd,d_excess_q25,d_excess_q75,d_excess_frac_improved,d_excess_n_genes,lvl_excess,base_excess,d_A_null,d_A_null_median,d_A_null_sd,d_A_null_q25,d_A_null_q75,d_A_null_frac_improved,d_A_null_n_genes,lvl_A_null,base_A_null,d_A_M,d_A_M_median,d_A_M_sd,d_A_M_q25,d_A_M_q75,d_A_M_frac_improved,d_A_M_n_genes,lvl_A_M,base_A_M,d_C_M,d_C_M_median,d_C_M_sd,d_C_M_q25,d_C_M_q75,d_C_M_frac_improved,d_C_M_n_genes,lvl_C_M,base_C_M,d_frac_M_eq_P,d_frac_M_eq_P_median,d_frac_M_eq_P_sd,d_frac_M_eq_P_q25,d_frac_M_eq_P_q75,d_frac_M_eq_P_frac_improved,d_frac_M_eq_P_n_genes,lvl_frac_M_eq_P,base_frac_M_eq_P,d_gc_up_A,d_gc_up_A_median,d_gc_up_A_sd,d_gc_up_A_q25,d_gc_up_A_q75,d_gc_up_A_frac_improved,d_gc_up_A_n_genes,lvl_gc_up_A,base_gc_up_A,d_gc_down_A,d_gc_down_A_median,d_gc_down_A_sd,d_gc_down_A_q25,d_gc_down_A_q75,d_gc_down_A_frac_improved,d_gc_down_A_n_genes,lvl_gc_down_A,base_gc_down_A,d_gc_neutral_A,d_gc_neutral_A_median,d_gc_neutral_A_sd,d_gc_neutral_A_q25,d_gc_neutral_A_q75,d_gc_neutral_A_frac_improved,d_gc_neutral_A_n_genes,lvl_gc_neutral_A,base_gc_neutral_A
platy_not_human,add_cone_removed_a1.0,400,5.0,195.47,3.1164146647461792,2.280565773219088,5.949583926122815,-0.5442537506529002,5.377272565722375,0.71,400,43.97052155101554,40.85410688626937,3.091019342317333,2.235394574844122,5.782476999069221,-0.4464555052790278,5.2726696258719095,0.7,400,42.66012726257622,39.56910792025888,3.4647764827964007,1.5254636573670697,8.258953487873432,-0.7437397599727049,4.285394098450004,0.6625,400,76.79892271361653,73.33414623082014,0.9806700148366008,1.2211063059227882,5.507061317940858,-1.970669483011468,4.112880252748873,0.62,400,57.41732682857102,56.43665681373444,0.0506662962744051,0.0,0.9886104968058396,-0.5689935064935021,0.7121682665160947,0.49,400,97.1103805218027,97.0597142255283,0.4355766976655873,0.4098734757286921,2.2828835835503685,-1.098187976575734,1.9316953217757888,0.58,400,11.60979029698453,11.17421359931894,2.680837967080592,1.6647231965387306,4.467260591604,0.1457935801952823,3.908719838027304,0.78,400,32.36073125403102,29.679893286950428,-3.393879195671236,-1.1138214687272967,9.142986497177692,-4.3783402552468775,1.271954143579996,0.375,400,28.395617872905778,31.789497068577017,-23.09633301900673,-2.270584589450028,72.58652461510012,-7.852834136466474,1.6529798546868557,0.3525,400,45.435568468065775,68.53190148707252,0.0036957642925582,0.0015656322728956,0.3018991257571474,-0.1496639359872618,0.1628059064850022,0.5025,400,15.376449130616766,15.372753366324208,9.690021144660813,8.840713482917792,8.175535822526944,4.872946136977337,13.934151372507536,0.9125,400,54.06144974928878,44.37142860462797,-8.046122269875154,-7.460536353562347,7.927304472924712,-13.4362211638792,-2.880255616835595,0.14,400,28.48829798800032,36.53442025787548,2.704468277667916,2.2132898125133416,7.5023293758346785,-2.024475524475525,6.362266465679877,0.63,400,44.941232744891096,42.23676446722318
platy_not_human,add_gc_removed_a1.0,400,5.0,195.47,0.9409922335628907,0.7436027305701174,4.774634066945203,-1.823045768451598,3.050622313408427,0.565,400,41.795099119832265,40.85410688626937,0.8897236994555547,0.6842802587483447,4.56045039779217,-1.7968303826384917,2.8096037818000887,0.565,400,40.45883161971443,39.56910792025888,2.110293890970295,0.6000978985479506,7.670498451483013,-1.341940625949423,3.2058252466128927,0.5675,400,75.44444012179044,73.33414623082014,-0.7305674889110878,-0.348782101247739,4.153756748379572,-2.984429219019182,1.6887222430458737,0.4625,400,55.70608932482335,56.43665681373444,-0.1281918753599999,-0.1101055806938191,1.0393110324026698,-0.6986944104447126,0.4723049837486499,0.415,400,96.93152235016832,97.0597142255283,0.488316082859822,0.5364268345323882,2.1402089699685214,-1.011002804307434,1.9000037633022784,0.6025,400,11.662529682178764,11.17421359931894,0.4526761507030691,0.2114563308923109,3.490864115434068,-1.2121886788397471,1.8169355293214764,0.53,400,30.1325694376535,29.679893286950428,-2.506163976180509,-0.6039203114011205,8.679018543273335,-3.5726538360437736,1.4230158826215886,0.4275,400,29.283333092396507,31.789497068577017,-18.14754973158172,-1.0859023953084763,71.73950417711059,-6.959221454464159,2.278618641143445,0.44,400,50.3843517554908,68.53190148707252,-0.0137380048025358,-0.0030867358372492,0.2952742142694829,-0.1904862006999383,0.136129966467569,0.47,400,15.359015361521667,15.372753366324208,-0.9980938714707476,-1.2204933729997691,6.738697338353553,-5.0810051416369175,3.0678953170775385,0.3975,400,43.37333473315723,44.37142860462797,3.961911031600093,3.80590846448138,7.29097139087432,-0.7153437848792263,8.333159806316324,0.6875,400,40.49633128947556,36.53442025787548,1.0463074672737895,0.8978057349795492,7.585613974228536,-3.4765866873065026,4.723992427423227,0.555,400,43.28307193449697,42.23676446722318
platy_not_human,add_gc_removed_a1.0_L24,400,5.0,195.47,0.2397125207526049,0.0865796368176745,4.397801915140058,-2.3314987735917576,2.4288351788763336,0.5075,400,41.093819407021975,40.85410688626937,0.2638828158352431,0.0515463917525735,4.198956519869722,-2.175322871823356,2.294260144001079,0.5,400,39.83299073609412,39.56910792025888,0.6369009044519529,0.287760693722646,5.943723630641752,-1.813209875331172,2.275158263064757,0.5375,400,73.97104713527207,73.33414623082014,-0.2868277517961382,-0.3575376073478153,4.461956981838111,-2.778560614103874,2.318899491210688,0.4775,400,56.14982906193829,56.43665681373444,0.0507777198116873,0.0,0.9695146431110078,-0.5776198439241966,0.6494678606591968,0.495,400,97.11049194534,97.0597142255283,0.2037653860234134,0.198539573259179,2.3022226471725125,-1.3089264799849447,1.6136804329721135,0.5575,400,11.377978985342354,11.17421359931894,0.0359471347291916,-0.1037142149037517,2.965297337446356,-1.4706276397912088,1.349722344120229,0.4825,400,29.71584042167962,29.679893286950428,-0.8794224140275546,-0.2015420777531211,6.72709554186305,-2.6350750653736865,1.945213659478332,0.475,400,30.91007465454946,31.789497068577017,-7.299169913594198,-0.6294012954695081,42.07407328943389,-4.611415822735424,2.834468567730571,0.4575,400,61.232731573478326,68.53190148707252,0.0027427078235,0.0,0.3156896188049631,-0.1796551375262967,0.1780588733318251,0.4725,400,15.375496074147708,15.372753366324208,-1.0757202685336895,-1.300246223171449,6.348393960356609,-5.063452362395829,2.668814556800996,0.405,400,43.295708336094286,44.37142860462797,2.7008528490695887,2.530060171634471,7.541487579934052,-2.346530570754023,7.431581468250782,0.635,400,39.23527310694506,36.53442025787548,0.2992106164149181,0.127112008418873,6.820254336071902,-3.8761755919769616,4.178747436390591,0.5025,400,42.53597508363809,42.23676446722318
platy_not_human,add_own,400,5.0,195.47,3.4622216418327945,2.624881403340808,6.683964743999971,-0.7861876141560504,5.52583930091191,0.6875,400,44.31632852810217,40.85410688626937,3.434990746385972,2.5027825753214383,6.500848988379305,-0.7312067972350249,5.490671031096564,0.7,400,43.00409866664485,39.56910792025888,3.8082357868644983,1.3258166854831543,9.142049177127332,-0.8538814285677212,4.966094154641219,0.6325,400,77.14238201768462,73.33414623082014,1.2344387115461932,1.2904462314472234,5.286992125811212,-1.615177249411076,4.162207383959849,0.6225,400,57.67109552528063,56.43665681373444,0.0645722521589101,0.0,1.0604685144552104,-0.5701593698479535,0.7675182781565688,0.4975,400,97.1242864776872,97.0597142255283,0.4543008965654537,0.4283859455682965,2.470610257742407,-1.2816278617403376,2.114608637129063,0.565,400,11.628514495884394,11.17421359931894,3.007920745267341,1.8477041137121368,5.052163423277113,-0.0715436446856818,4.465667891307853,0.7375,400,32.68781403221777,29.679893286950428,-3.714815334301672,-1.0983484454975176,9.9748818029347,-4.59603972950525,1.4507239507257372,0.38,400,28.074681734275345,31.789497068577017,-24.124012968536015,-1.9456397565400945,79.79095034166646,-8.739524242027795,1.9555781669680168,0.375,400,44.4078885185365,68.53190148707252,-0.0210056770082654,-0.0140750122489609,0.3326584807683596,-0.1895479915554778,0.1680959759996518,0.475,400,15.35174768931594,15.372753366324208,9.611675405763304,8.802849798192149,8.886497437654981,4.151580812700989,13.905535634547476,0.875,400,53.98310401039127,44.37142860462797,-8.082502270740465,-7.408185161746648,7.787640195079071,-12.84449781407297,-3.230484407037415,0.13,400,28.45191798713501,36.53442025787548,3.08521295250477,2.3401321547675096,7.9453045882301,-1.7634651036764524,7.114645002937916,0.6325,400,45.32197741972796,42.23676446722318
platy_not_human,add_own_L24,400,5.0,195.47,1.0686047018268825,0.4773349130997406,5.139924650477154,-1.6498003668541497,3.0212215229624366,0.555,400,41.92271158809624,40.85410688626937,1.1103750646469153,0.5280585569884906,4.94157110434537,-1.5335515548281506,3.084719334719331,0.575,400,40.67948298490579,39.56910792025888,1.118542267400002,0.4988678876863375,7.853665190288277,-1.5789662428948574,2.328495862423228,0.54,400,74.45268849822013,73.33414623082014,0.4071588562904015,0.1129035018018242,4.4373109509927,-1.9592636413830269,2.666561726598699,0.51,400,56.84381567002483,56.43665681373444,0.119584514644452,0.1377505989156517,1.0020670249339982,-0.4347998571825329,0.7588344475879829,0.52,400,97.17929874017274,97.0597142255283,0.1010902294016592,-0.0216145590699756,2.240500601154807,-1.4832491032005377,1.447309233013968,0.495,400,11.2753038287206,11.17421359931894,0.9675144724252231,0.4331500447163758,3.698809391437817,-0.8011846673087666,2.137230584564369,0.5775,400,30.647407759375657,29.679893286950428,-1.1367969289457849,-0.3978639745037409,8.645690126651541,-2.574677825255945,1.6430127874122995,0.4475,400,30.652700139631232,31.789497068577017,-9.574712548655205,-0.7931976061334822,54.14268742276496,-4.41970201464584,2.720534853907262,0.4375,400,58.95718893841731,68.53190148707252,-0.0252658963401026,-0.032499283273939,0.327404036848731,-0.2056473555913847,0.164574591836752,0.4475,400,15.347487469984102,15.372753366324208,2.670917271538982,2.055420896128272,7.355649098322289,-1.6168481162107255,7.251800456484449,0.6375,400,47.04234587616696,44.37142860462797,-2.362420616078257,-2.514662601721003,7.42179663814634,-7.552943437704791,2.8603369014613227,0.3775,400,34.171999641797214,36.53442025787548,1.0108080672386703,0.9227610795451112,7.385997134102331,-3.269013997274868,5.4622874455586015,0.5425,400,43.24757253446185,42.23676446722318
platy_not_human,cross_gene_a1.0,400,5.0,195.47,3.2219643656222843,1.9917175149601647,6.107106745811076,-0.703012890770772,5.769048907110822,0.6625,400,44.07607125189166,40.85410688626937,3.223673312424834,2.0977845683728056,5.931913908279206,-0.5579953215341824,5.7162698412698365,0.675,400,42.79278123268372,39.56910792025888,3.6657506925434182,1.3884926888541926,8.659743049868725,-0.5227897892805942,4.08700597658131,0.6875,400,76.99989692336356,73.33414623082014,1.0064591277534134,0.9708735888457412,5.191910628096302,-1.872818753494672,3.899373630252015,0.5875,400,57.44311594148785,56.43665681373444,0.106354157532414,0.1355947784519173,1.0123532983901593,-0.5042801202076284,0.7729475287276699,0.545,400,97.1660683830607,97.0597142255283,0.4921342499978002,0.4355542962164795,2.38475608533168,-1.0131082322237732,2.006483687500733,0.59,400,11.66634784931674,11.17421359931894,2.729830115624484,1.6399979632535544,4.580316066247532,-0.1168467147774325,4.288216092200071,0.7275,400,32.40972340257491,29.679893286950428,-3.745994216459039,-1.1097750468589016,9.628271496315074,-3.966038745638048,0.9559351716950966,0.3575,400,28.04350285211798,31.789497068577017,-22.98190872157185,-1.9218757792250096,72.44793449060198,-7.888261850930824,1.4719196804512942,0.33,400,45.54999276550066,68.53190148707252,-0.0279412924955182,-0.0141781226814527,0.3428576217944153,-0.2024052326416692,0.1613794717279253,0.4725,400,15.344812073828688,15.372753366324208,9.304411828321616,8.093041208064928,8.210519138889994,3.973996938688524,12.997393635730798,0.915,400,53.67584043294959,44.37142860462797,-7.765825290314057,-7.397657551013024,8.067735818099443,-13.290308806449412,-2.732971848961463,0.1575,400,28.768594967561413,36.53442025787548,3.272377235488495,2.8899649384696566,8.065561668932855,-1.8651554712914429,7.735013690226818,0.6525,400,45.50914170271167,42.23676446722318
platy_not_human,panel_other_k5,400,5.0,195.47,2.2480722055571647,1.2952308076066288,5.834549287463259,-1.0428512661801488,4.596237894992349,0.6325,400,43.10217909182653,40.85410688626937,2.248419486789021,1.38547408722928,5.69555736511512,-1.083709037076915,4.488990984743413,0.6425,400,41.8175274070479,39.56910792025888,2.966791796670168,0.9336690211914344,8.240761261783591,-1.0749072113377842,4.248816030381633,0.635,400,76.3009380274903,73.33414623082014,0.2785598856618774,0.1840510685599241,5.328497140668119,-2.389171756423803,3.0059102965482047,0.5375,400,56.71521669939631,56.43665681373444,0.0599318852255624,0.0,0.9937912225672092,-0.6168179646440528,0.6789291217257372,0.4825,400,97.11964611075386,97.0597142255283,0.1531520980252337,0.1330614393322053,2.285534566841347,-1.3432076476740409,1.7663677072265127,0.5175,400,11.327365697344174,11.17421359931894,2.0949201075319315,1.1472222754224166,4.406413393633471,-0.4143116490672227,3.761713782584427,0.6675,400,31.77481339448236,29.679893286950428,-3.079981656933053,-0.7551279553751797,9.054906676931616,-3.6158490262961367,1.4088131055514843,0.42,400,28.70951541164396,31.789497068577017,-19.912226910787084,-1.5742765804837386,62.46972099215955,-6.478107883933354,1.9606445968333324,0.4075,400,48.61967457628543,68.53190148707252,0.0008156074363249,0.0,0.3138669702840994,-0.1560164952644389,0.1866952294105235,0.485,400,15.373568973760532,15.372753366324208,8.01749295088444,7.022919500994201,8.959231445994583,1.787604688816618,12.703264018786715,0.8325,400,52.38892155551242,44.37142860462797,-6.68095806393539,-6.462037269843021,8.410786240588997,-11.379868092233275,-1.6227919881221933,0.19,400,29.85346219394009,36.53442025787548,1.7821430867579964,1.4310920743186737,7.596658207154904,-2.734506176322608,6.397118081080346,0.595,400,44.01890755398117,42.23676446722318
platy_not_human,panel_same_k5,400,5.0,195.47,3.4049122833737044,2.1868582063821336,6.210179609546024,-0.2929778687814828,5.038889189118031,0.715,400,44.25901916964307,40.85410688626937,3.3476977380026525,2.0115037519420795,6.039690320955399,-0.2757148704754133,4.856264539714189,0.715,400,42.91680565826153,39.56910792025888,3.508331617272333,1.3678037150805764,8.173565391371623,-0.6676692284062646,4.516271833609796,0.6725,400,76.84247784809247,73.33414623082014,1.3655738268169744,1.199081677507678,5.358596607946233,-1.5005213288896575,3.7117965914074738,0.6175,400,57.80223064055141,56.43665681373444,0.0077980952779851,0.0,1.059926415704472,-0.6205566935775444,0.6352010768971894,0.48,400,97.06751232080627,97.0597142255283,0.5777433632747221,0.5251474327675254,2.3438689427904253,-1.185805671712783,2.2107548189573785,0.5925,400,11.751956962593663,11.17421359931894,2.8271689200989827,1.5925144526517805,4.762521636210881,-0.0578052923834118,4.211721423170182,0.7375,400,32.507062207049415,29.679893286950428,-3.4831353722173084,-1.0363112506271293,8.959744661545008,-4.044850811639704,0.966877609220984,0.3675,400,28.30636169635971,31.789497068577017,-20.037861866818595,-1.9429557855192403,75.07359385201464,-7.894772381598525,1.4169155194774952,0.335,400,48.49403962025392,68.53190148707252,0.0121447337773083,0.0052514491602551,0.290167160913253,-0.1638662801243424,0.2054975806988994,0.515,400,15.384898100101516,15.372753366324208,7.087388362865373,6.293510033541445,9.31184534208986,0.8107664971245496,12.210128434355962,0.78,400,51.45881696749334,44.37142860462797,-5.556160622435498,-4.404700358967212,10.430075748593358,-12.270449959263455,1.6394625900780575,0.305,400,30.97825963543997,36.53442025787548,2.6127678710679487,1.8191311612364205,7.877687154718485,-2.401316941466739,7.416966272048311,0.6175,400,44.84953233829113,42.23676446722318
platy_not_human,random_a0.5,400,5.0,195.47,-0.0795187633497323,-0.0912461025468083,3.996754166371036,-2.3010747178862943,2.1172272319148018,0.4825,400,40.77458812291964,40.85410688626937,-0.0246341508249233,-0.0341296928327672,3.803301006276249,-1.942709189544637,2.072734957350338,0.4775,400,39.54447376943395,39.56910792025888,-0.3136744835755249,-0.2006203705031879,5.751048234780235,-2.1773175109128333,1.6540570529849017,0.4725,400,73.02047174724461,73.33414623082014,0.1998412684343259,0.2504473588184837,3.8001678149911498,-2.2972103442402023,2.693879492820958,0.54,400,56.63649808216876,56.43665681373444,0.1146797358107017,0.1023345896147418,0.9902589677584862,-0.4848544453186498,0.7539893617021285,0.5175,400,97.174393961339,97.0597142255283,-0.0283347750679519,-0.0272469398511336,2.111410070711304,-1.1391922172272122,1.078950202673783,0.4925,400,11.14587882425099,11.17421359931894,-0.0511839882817807,0.0216727066880721,2.6775413367090084,-1.2362677295155606,1.2154784695803782,0.5075,400,29.62870929866865,29.679893286950428,0.2344710749989504,0.3723205836653278,6.375432200359839,-1.842039476766942,1.9908592797094975,0.53,400,32.02396814357596,31.789497068577017,1.1766224239518912,0.4591606897538618,34.25869823460386,-3.553152875090605,3.6569427834795833,0.5325,400,69.7085239110244,68.53190148707252,-0.0095306475321494,-0.0264091886082455,0.3088827667824345,-0.1776347320019033,0.1573805551003757,0.4375,400,15.363222718792056,15.372753366324208,0.1060975740803177,0.4432937278627928,5.990079276721639,-3.515341798547203,3.871322252301945,0.525,400,44.47752617870829,44.37142860462797,-0.6113834628670017,-0.5835236078176909,7.187433086048016,-4.791942174148615,3.6784162434931833,0.4525,400,35.92303679500847,36.53442025787548,0.2565247713401637,0.3136922074488133,6.61797265103463,-3.0487689257503483,3.968753060664824,0.52,400,42.493289238563335,42.23676446722318
platy_not_human,random_a1.0,400,5.0,195.47,-0.0327098970451215,0.2823751593237382,4.325704103137863,-2.362109747126217,2.632782175764154,0.535,400,40.82139698922425,40.85410688626937,-0.0221996700270096,0.2447055301953185,4.122757589266895,-2.1007001422163896,2.515999470362363,0.5275,400,39.546908250231866,39.56910792025888,-0.4070703910447234,-0.0470115698011852,6.550505644948221,-2.093776578927706,1.884046341666604,0.4975,400,72.92707583977541,73.33414623082014,0.2699972740562329,0.3670313836430523,4.073758676678286,-2.220342090032821,2.8629800675930657,0.5425,400,56.70665408779066,56.43665681373444,0.0327079902434711,0.0,1.0435421057388978,-0.5848318348318315,0.6352813852813846,0.4975,400,97.09242221577176,97.0597142255283,0.0349011600412609,0.0638822484275823,2.103464321216697,-1.3609507341842595,1.4933345424361435,0.5125,400,11.2091147593602,11.17421359931894,-0.0676110570863821,0.1127673434961842,2.9543414278163884,-1.3524647980412825,1.298628599379701,0.5375,400,29.61228222986405,29.679893286950428,0.3487029098009258,0.108837655687882,7.202846416729544,-2.015059018856511,2.188925108154365,0.5125,400,32.13819997837794,31.789497068577017,2.935936922859879,-0.0089541211668322,41.75649653292231,-3.598065325008225,3.577650112130857,0.5,400,71.4678384099324,68.53190148707252,0.0051446183355394,0.0,0.3151835538572756,-0.1676852103400925,0.1892848123983044,0.48,400,15.377897984659748,15.372753366324208,0.0449848382870962,0.3102208003766709,6.296505700034346,-3.6767258312210114,3.8559997578207312,0.52,400,44.41641344291507,44.37142860462797,-0.3438285277593692,-0.0971364726851451,6.7879523208597865,-4.513176365788421,3.671568627450979,0.4875,400,36.1905917301161,36.53442025787548,0.3592432457817884,0.470448207045905,6.916466719520681,-3.311028760813548,4.371144836929084,0.53,400,42.596007713004965,42.23676446722318
platy_not_human,random_a1.0_L24,400,5.0,195.47,-0.3174762270506448,-0.4414917779013549,4.55259583934265,-2.5650011004603925,2.0778655641495547,0.44,400,40.53663065921873,40.85410688626937,-0.2744978271553978,-0.2923602219376811,4.332639908529597,-2.451707955909629,1.869815748507163,0.4475,400,39.294610093103486,39.56910792025888,-0.6911497787359402,-0.1592196545000135,6.930492233719257,-2.220175530157661,1.4606728294192273,0.47,400,72.64299645208419,73.33414623082014,0.1820234200012699,0.0240488442276145,4.106214704354165,-2.415622190142102,2.4838756783101346,0.5,400,56.6186802337357,56.43665681373444,0.0892194435055772,0.1256038647342876,1.0575424754738585,-0.5766693322671017,0.7750896057347703,0.535,400,97.14893366903388,97.0597142255283,-0.1128974802067699,-0.1437258829605836,2.1777361231681405,-1.5107621791347394,1.197831174402585,0.475,400,11.06131611911217,11.17421359931894,-0.2045787468438746,-0.1541258897055932,3.149705119314541,-1.369980671817009,1.327764202432293,0.46,400,29.475314540106552,29.679893286950428,0.6810186422819285,0.3931143648157356,7.524911578478688,-1.4738199469948483,2.3289940997494014,0.5525,400,32.47051571085895,31.789497068577017,5.50878454451375,0.4799093528769216,47.88675682595929,-2.477401830163452,4.021773320344815,0.5375,400,74.04068603158626,68.53190148707252,-0.0135385618653061,0.0,0.3246460555299526,-0.1877655618533067,0.1800639835496769,0.49,400,15.359214804458905,15.372753366324208,-0.0172264920997194,-0.0281993934524749,6.484476662890013,-4.060740782410884,4.036361933478863,0.4975,400,44.354202112528256,44.37142860462797,-1.0771939457357025,-0.9030961791831352,6.970808864469137,-5.202322098039561,3.335167411083467,0.4275,400,35.45722631213977,36.53442025787548,-0.0175178202610373,0.2307273154544766,7.047557670287518,-3.976712797678848,3.6494028420423374,0.515,400,42.21924664696214,42.23676446722318
platy_not_human,random_a2.0,400,5.0,195.47,-0.1202120792104911,-0.2198108494652473,4.504317234324807,-2.410599685257406,2.357882837054067,0.465,400,40.73389480705888,40.85410688626937,-0.0828579166673895,-3.552713678800501e-15,4.320749469049999,-2.24617346938775,2.4719511257972773,0.48,400,39.48625000359149,39.56910792025888,-0.2937876908456789,-0.2411637316212562,6.448367592621503,-1.8252939636921184,1.6401876728205735,0.47,400,73.04035853997446,73.33414623082014,0.0134247372349102,0.0319098141169718,3.920255806774759,-2.5402579849959093,2.613711684169905,0.5025,400,56.45008155096934,56.43665681373444,0.0706610564031541,0.0952921157118567,1.1065136096660335,-0.5824619335901744,0.8210414571460483,0.515,400,97.13037528193144,97.0597142255283,0.0128797145866798,-0.1009024241632969,2.2256679195861806,-1.4425033673855436,1.4542678217119476,0.48,400,11.18709331390562,11.17421359931894,-0.1330917937971704,-0.0455648749385986,3.0836923976269883,-1.358188693149062,1.2562589966297797,0.485,400,29.54680149315326,29.679893286950428,0.2682592575434032,0.2608620090306299,6.898950816241993,-1.490170733327231,2.1482097499367176,0.55,400,32.05775632612042,31.789497068577017,1.330804081611452,0.4383346157860543,37.20092782321038,-2.891460956543913,4.047027803857744,0.54,400,69.86270556868396,68.53190148707252,-0.0015036077986641,-0.0065814075746915,0.2929046944852853,-0.1579914177059336,0.1805355934114532,0.4625,400,15.371249758525543,15.372753366324208,-0.3531552776084817,0.1979133358491562,6.924506771861505,-4.293174495905234,3.704275129034482,0.515,400,44.018273327019486,44.37142860462797,0.15606990566915,0.0529289004779656,7.5136691309691805,-4.746424266926279,4.603215714513773,0.5025,400,36.690490163544624,36.53442025787548,0.337386894265433,0.4644254607065257,7.3543796661849665,-3.252088554720136,3.8615542624674495,0.5275,400,42.57415136148861,42.23676446722318
private,add_a0.5,400,5.0,55.8575,1.2395332354098434,0.5710115120183978,6.85462933538896,-2.4915059141065328,5.206374886701537,0.5575,400,38.70797512083082,37.46844188542099,1.256131237258453,0.7878411910669918,6.621321523716572,-2.33560794044665,5.115501519756842,0.5575,400,37.46067444049613,36.20454320323767,0.9097476920424488,0.125216001064885,9.224589314031263,-2.955279369119932,4.1243189099261,0.5125,400,71.11025992040376,70.20051222836132,1.5850828657226304,1.0554074491017431,8.971526681097764,-2.644676992217041,5.197086122717288,0.5775,400,52.96744716357611,51.38236429785347,0.0497115493354622,0.0,1.9827138544487584,-0.9556650246305408,0.9535201640464804,0.4425,400,96.95692144569084,96.90720989635538,0.0242288103289212,0.1372563101486918,3.4932605534783696,-2.2779859544556578,2.4480012911831777,0.51,400,9.364449907515318,9.340221097186395,1.215304425080922,0.9417465081760774,4.9134066878097125,-1.1198719649722788,3.273949016192696,0.615,400,29.343525213315512,28.128220788234582,-0.8699152509719685,-0.0689042464519946,9.511880332736975,-4.069477308063482,3.18286989997517,0.4875,400,29.37494846003367,30.24486371100564,-14.308302479333696,-0.032302411585487,153.14346474191169,-7.7548272298697665,6.744566889961964,0.49,400,96.26503541073224,110.57333789006596,0.0,0.0,0.0,0.0,0.0,0.0,400,0.0,0.0,4.153626048338572,4.465495744565512,11.975029896616617,-1.3504114447002884,10.363562091503267,0.6852791878172588,394,45.38318278508349,41.22955673674492,-3.875817779743781,-3.504429105522433,10.616586762732249,-10.0,2.662698412698408,0.3215189873417721,395,30.14037865832783,34.0161964380716,1.9068338786807948,1.3301336344814558,9.77447926031761,-3.868131868131865,8.224534161490677,0.5620253164556962,395,41.86512746209952,39.95829358341872
private,add_a0.5_L24,400,5.0,55.8575,0.0749551413275871,0.0963225835253176,6.475154708676482,-3.6269537035907726,4.0909622066625015,0.51,400,37.54339702674857,37.46844188542099,0.1600297044277207,0.3678047171367313,6.298016821858149,-3.409238776837997,4.174382716049388,0.5025,400,36.36457290766539,36.20454320323767,-0.215681029065002,-0.3418129441268078,7.944744193803831,-3.809186920079615,3.301914965574083,0.46,400,69.98483119929631,70.20051222836132,0.6518955812916194,0.5814826931102814,8.359808955476147,-3.458970566694246,4.969922933799431,0.5425,400,52.034259879145104,51.38236429785347,0.2025893194414965,0.1594865929597091,1.8663712313365028,-0.6751095029518233,1.1823529411764788,0.505,400,97.10979921579688,96.90720989635538,-0.1315776144901781,0.0,3.6128004468176855,-2.4146529450925467,2.3482206336001745,0.49,400,9.208643482696218,9.340221097186395,0.2065327558177654,0.1931779833870344,4.311949961893435,-1.861354258903373,2.353467196638788,0.5275,400,28.33475354405235,28.128220788234582,0.293828562338687,0.4966028954278112,7.994240266639817,-3.190850283355881,4.240110466293738,0.5325,400,30.538692273344324,30.24486371100564,-8.876057074349795,0.6943889013398667,138.60073215055294,-6.37443972400228,7.350819058451457,0.545,400,101.69728081571618,110.57333789006596,0.0,0.0,0.0,0.0,0.0,0.0,400,0.0,0.0,1.0065675356625434,1.5792239023400043,11.901928369384912,-4.770440043272856,7.125371360665478,0.5482233502538071,394,42.23612427240746,41.22955673674492,-2.1357064859524213,-2.333333333333332,10.646718182448478,-7.94949494949495,4.631868131868131,0.4075949367088607,395,31.880489952119184,34.0161964380716,0.664461507044447,0.3232323232323217,9.906198298825188,-6.253374016531911,7.386456336920737,0.5063291139240507,395,40.62275509046317,39.95829358341872
