panel,layer,gene,family,loo_cos,delta_norm,influence
paired103,0,RAB29,rab_gtpase,0.1952796244127961,0.0151443453016158,0.0006267753662829
paired103,0,RAB2B,rab_gtpase,0.9347558471933736,0.0169436308685212,0.0001029350676489
paired103,0,RAB30,rab_gtpase,0.8211201081868426,0.0220554140583706,0.0004501824763963
paired103,0,RAB34,rab_gtpase,0.7558499035628887,0.0073721051460953,6.61762227938123e-05
paired103,0,RAB35,rab_gtpase,0.510844416757669,0.0048710690396259,4.9806545328823226e-05
paired103,0,RAB36,rab_gtpase,-0.8111162075508516,0.0177962314651972,0.000307768532375
paired103,0,RAB38,rab_gtpase,0.7547328934613479,0.0074598410533247,6.802750142331782e-05
paired103,0,RAB39B,rab_gtpase,0.7560454923256248,0.0157417263889287,0.0003015609423366
paired103,0,RAB3A,rab_gtpase,-0.3978526144137623,0.0045374223561433,4.922135491625124e-05
paired103,0,RAB3C,rab_gtpase,0.8865130372943053,0.017882743732588,0.0001944807396689
paired103,0,RAB3D,rab_gtpase,-0.7784225730974241,0.0094840647459295,0.0001006773172467
paired103,0,RAB4A,rab_gtpase,0.8144941832982829,0.0082672047279219,6.534388648282707e-05
paired103,0,RAB5A,rab_gtpase,0.1515896996162148,0.0042607622627019,5.037899783366662e-05
paired103,0,RAB5B,rab_gtpase,0.909549725694982,0.0202548144756329,0.0002012803523768
paired103,0,RAB6A,rab_gtpase,0.8112506074708989,0.0261584955930024,0.0006646519143465
paired103,0,RAB6B,rab_gtpase,-0.5588273100483031,0.0069919455140086,9.54956763035142e-05
paired103,0,RAB7B,rab_gtpase,0.6860308124954818,0.0083057697716315,0.0001037277871903
paired103,0,RAB8A,rab_gtpase,-0.7836256603867815,0.0099095370545713,0.0001076464840923
paired103,0,RAB9A,rab_gtpase,0.5995539939162616,0.0065249334779643,7.745904584355312e-05
paired103,0,RAB9B,rab_gtpase,0.8628803354770405,0.0108830151134067,8.593342079910027e-05
paired103,0,RASEF,rab_gtpase,0.5729684421121918,0.003678933988261,2.582199858747192e-05
paired103,0,DIRAS1,ras_gtpases,0.0758599736130467,0.0036079704103504,3.676103436422995e-05
paired103,0,NRAS,ras_gtpases,0.6897912005660125,0.0104257289788462,0.0001618435661704
paired103,0,RALA,ras_gtpases,0.840434176889567,0.007960979128302,5.286459280207101e-05
paired103,0,RALB,ras_gtpases,-0.1452949168584044,0.0041726556016357,4.8409376445901486e-05
paired103,0,RAP1A,ras_gtpases,-0.1767201703297874,0.0036265451363099,3.618886650891273e-05
paired103,0,RAP1B,ras_gtpases,0.778882286009446,0.0069400734468527,5.381097230783283e-05
paired103,0,RAP2A,ras_gtpases,0.4450257413257758,0.0038713425160594,3.4138096790758965e-05
paired103,0,RAP2B,ras_gtpases,0.2793027052537725,0.0074291054410461,0.0001445409541825
paired103,0,RAP2C,ras_gtpases,0.7039004067106197,0.005963151406616,5.095713828440207e-05
paired103,0,RASD2,ras_gtpases,0.5215945188965324,0.0058689407762978,7.121808241783434e-05
paired103,0,RASL10A,ras_gtpases,-0.5523625879867989,0.0118132205376437,0.000275471240139
paired103,0,RASL10B,ras_gtpases,0.7212632294654155,0.0056734893452789,4.386436455794396e-05
paired103,0,RERGL,ras_gtpases,0.9197509840624372,0.0281858019527681,0.000347681182336
paired103,0,RHEB,ras_gtpases,0.5649794683818967,0.0076170249655237,0.0001121950755709
paired103,0,CYP20A1,cytochrome_p450,0.7781856041102034,0.0076777877186231,6.604099909024441e-05
paired103,0,CYP26B1,cytochrome_p450,0.6318069754254195,0.0046870845512135,3.749024973354054e-05
paired103,0,CYP8B1,cytochrome_p450,0.909525410236836,0.0181403515836375,0.0001614874613464
paired103,0,PTGIS,cytochrome_p450,0.3478051324388174,0.0054465151629998,7.406589497849225e-05
paired103,0,ARF1,arf_gtpase,0.7262692966267456,0.0072873464133896,7.127654529914818e-05
paired103,0,ARF3,arf_gtpase,0.8719101088800384,0.0091741477498635,5.731971577682682e-05
paired103,0,ARF5,arf_gtpase,0.88146773168754,0.0134528892173927,0.0001146435620725
paired103,0,ARF6,arf_gtpase,0.8855976711415384,0.0100242682543189,6.1569113889548e-05
paired103,0,ARL1,arf_gtpase,0.4956798213395491,0.0055016627835555,6.484959551378289e-05
paired103,0,ARL13B,arf_gtpase,0.2469560928382275,0.0038528055258606,3.9590821084622974e-05
paired103,0,ARL3,arf_gtpase,0.7630048692990129,0.0062076737844941,4.573207567093451e-05
paired103,0,ARL4A,arf_gtpase,0.931965934222408,0.0304807472949296,0.0003469067272876
paired103,0,ARL5A,arf_gtpase,0.8425907450473292,0.0106567281969907,9.355941948607782e-05
paired103,0,ARL5B,arf_gtpase,0.8351244288378661,0.0124922646047419,0.000134120010399
paired103,0,ARL5C,arf_gtpase,0.8288409063704584,0.009097083156652,7.357944151697993e-05
paired103,0,ARL6,arf_gtpase,0.2884467332356497,0.005259135961839,7.202422562790911e-05
paired103,0,ARL8A,arf_gtpase,-0.1295833904555346,0.0038227068075411,4.080905931014289e-05
paired103,0,ARL8B,arf_gtpase,0.4292178217469634,0.0044955252279644,4.68274112322975e-05
paired103,0,SAR1A,arf_gtpase,0.6647038194755198,0.0065285744259552,6.757363001719252e-05
paired103,0,TRIM23,arf_gtpase,0.912933158264401,0.0270315519059566,0.0003457242952384
paired103,0,CDC42,rho_gtpase,0.8403290478833357,0.0084622176163467,5.976721626721471e-05
paired103,0,RHOA,rho_gtpase,-0.498809803269126,0.0071039443543569,0.000107679207898
paired103,0,RHOB,rho_gtpase,0.849170961902313,0.0087969009533969,6.13048759321444e-05
paired103,0,RHOBTB1,rho_gtpase,-0.4957506943586154,0.0042792401354077,3.922894527863541e-05
paired103,0,RHOG,rho_gtpase,0.7562764395902559,0.0090663903243477,9.994042474492648e-05
paired103,0,RHOQ,rho_gtpase,0.8619258252031385,0.0157050942192261,0.0001801172522203
paired103,0,RND1,rho_gtpase,0.8656746930352337,0.0152037433250005,0.0001645473254665
paired103,0,RND3,rho_gtpase,0.8891088407720665,0.0118414481540347,8.343378236519428e-05
paired103,1,HOXA1,hox,0.083475593720701,0.0182006070475933,0.0001240144788959
paired103,1,HOXA10,hox,-0.0316101814506234,0.0285346181291586,0.000306681171043
paired103,1,HOXA13,hox,0.3907189694317753,0.033421621047505,0.000356861834576
paired103,1,HOXA3,hox,-0.2493660439366415,0.0245780778661023,0.0002135849595245
paired103,1,HOXA4,hox,0.0228078397367518,0.0467587538537336,0.0008241180375052
paired103,1,HOXA5,hox,-0.7118356142576678,0.0369604723697526,0.0002540639876853
paired103,1,HOXA6,hox,-0.7117284364705642,0.0466598016757446,0.0004050614954377
paired103,1,HOXA7,hox,-0.5489685391373231,0.034782586332856,0.0003186786224099
paired103,1,HOXB2,hox,0.6103808460388315,0.0252589725554105,0.0001509188818553
paired103,1,HOXB4,hox,-0.5171906030218715,0.0301346781965116,0.0002507921770209
paired103,1,HOXB5,hox,-0.5222131750749746,0.0297148100441244,0.0002421133233273
paired103,1,HOXB7,hox,0.3991047950937704,0.0215215270168053,0.0001468038943258
paired103,1,HOXB8,hox,-0.2169214240179564,0.0214419816509541,0.0001651749320406
paired103,1,HOXB9,hox,-0.2117803405367597,0.0230402940201315,0.0001911609849248
paired103,1,HOXC11,hox,0.1013917413944768,0.0226189555632022,0.0001909014910037
paired103,1,HOXC12,hox,-0.0903422444401879,0.0215947938463822,0.0001743762789139
paired103,1,HOXC4,hox,0.3651497878691578,0.0213921869119749,0.0001495219534004
paired103,1,HOXC5,hox,0.1307757909406572,0.0209481902111249,0.0001626099788047
paired103,1,HOXC6,hox,0.4204313166180231,0.0210117213161618,0.0001370214997904
paired103,1,HOXC8,hox,0.142205273556712,0.019714823275205,0.000143567135288
paired103,1,HOXC9,hox,0.0980193186038067,0.0211490597760799,0.000167007571886
paired103,1,HOXD10,hox,-0.5971707274130451,0.0239205892461179,0.0001387895599272
paired103,1,HOXD11,hox,0.4704300422982104,0.0391465665800887,0.0004499490370794
paired103,1,HOXD12,hox,0.5032297574902664,0.0304639536391974,0.0002612887788911
paired103,1,HOXD13,hox,0.0696606820156216,0.0245001639663184,0.0002252085345274
paired103,1,HOXD4,hox,-0.5980966893234941,0.0314222559439447,0.0002390902293042
paired103,1,RAB10,rab_gtpase,0.0644690057088481,0.02292456268366,0.0001973089184705
paired103,1,RAB11A,rab_gtpase,0.8358542373602815,0.059913746325933,0.0004078682974206
paired103,1,RAB14,rab_gtpase,0.2592511696751717,0.0184547365254282,0.0001197665645439
paired103,1,RAB15,rab_gtpase,0.2869192581440439,0.0208418806880144,0.0001502820122396
paired103,1,RAB18,rab_gtpase,0.0512796737805206,0.0213671905758401,0.0001716718741099
paired103,1,RAB1A,rab_gtpase,0.2515799678367415,0.0151205859916872,8.073639100714125e-05
paired103,1,RAB1B,rab_gtpase,0.686617436458823,0.0273276039794821,0.000148811806705
paired103,1,RAB20,rab_gtpase,0.7126579469055995,0.0376078755619322,0.0002624188106464
paired103,1,RAB22A,rab_gtpase,-0.1545726929956979,0.0226282186360292,0.0001884298720072
paired103,1,RAB23,rab_gtpase,-0.0467653889211635,0.025193132348495,0.0002387678742942
paired103,1,RAB24,rab_gtpase,0.7848392904541651,0.0336943715425642,0.000164370186917
paired103,1,RAB25,rab_gtpase,0.744058093751272,0.0520634667165511,0.0004562240132858
paired103,1,RAB27A,rab_gtpase,0.7945951455090373,0.0456323335176062,0.0002893982784282
paired103,1,RAB27B,rab_gtpase,0.298952885101352,0.0204457323277399,0.00014351181589
paired103,1,RAB29,rab_gtpase,0.3882331293133256,0.0468106639064089,0.0007017799002323
paired103,1,RAB2B,rab_gtpase,0.8662411590679423,0.048882648541358,0.0002248842818887
paired103,1,RAB30,rab_gtpase,0.7472794312485114,0.0521600612349262,0.0004529894265868
paired103,1,RAB34,rab_gtpase,0.6470755380142418,0.0268549114140281,0.0001580474875357
paired103,1,RAB35,rab_gtpase,0.3175015333919488,0.0160783583718513,8.763262004518602e-05
paired103,1,RAB36,rab_gtpase,-0.6521124920044649,0.0470212116796533,0.0004791601487452
paired103,1,RAB38,rab_gtpase,0.6297620071021308,0.0261334827220458,0.0001553617268124
paired103,1,RAB39B,rab_gtpase,0.6596420626252212,0.0404206961097159,0.000347971767891
paired103,1,RAB3A,rab_gtpase,-0.2206953150408601,0.0194006882229284,0.0001349859909776
paired103,1,RAB3C,rab_gtpase,0.8110024604001664,0.0543921296544223,0.0003818042706836
paired103,1,RAB3D,rab_gtpase,-0.5386235130998691,0.0288163312265448,0.0002222409106976
paired103,1,RAB4A,rab_gtpase,0.5709050213907713,0.0273986303910463,0.0001907713020283
paired103,1,RAB5A,rab_gtpase,0.1280131543062196,0.0166813428943742,0.0001031855949442
paired103,1,RAB5B,rab_gtpase,0.8531602707862675,0.0647129566459538,0.000429677787478
paired103,1,RAB6A,rab_gtpase,0.3983872305621267,0.0600598474682076,0.001144648443588
paired103,1,RAB6B,rab_gtpase,-0.4057499123226902,0.0255637130617055,0.000205816615077
paired103,1,RAB7B,rab_gtpase,0.3871842524247263,0.0253859981017002,0.0002065417984193
paired103,1,RAB8A,rab_gtpase,-0.6040314684334215,0.0333777916104472,0.000266782438888
paired103,1,RAB9A,rab_gtpase,0.2077948523243626,0.0244983196633698,0.0002165015413609
paired103,1,RAB9B,rab_gtpase,0.7184630729312451,0.0380824823640763,0.0002645416551716
paired103,1,RASEF,rab_gtpase,0.5217437078705012,0.0179300003091874,8.820485772276232e-05
paired103,1,DIRAS1,ras_gtpases,0.12628987066197,0.0143379413660056,7.626376793357093e-05
paired103,1,NRAS,ras_gtpases,0.4272842000871693,0.0278358586141363,0.0002387928239193
paired103,1,RALA,ras_gtpases,0.3433510169510546,0.0306818225824682,0.0003130859889406
paired103,1,RALB,ras_gtpases,-0.096014375846836,0.0215145393385184,0.0001728980010955
paired103,1,RAP1A,ras_gtpases,-0.1424068185496906,0.0158902043786844,9.325924006520214e-05
paired103,1,RAP1B,ras_gtpases,0.2097477534154497,0.0241294467000204,0.0002098511772485
paired103,1,RAP2A,ras_gtpases,0.3446053430096024,0.0147628525983187,7.240433473520991e-05
paired103,1,RAP2B,ras_gtpases,0.23895278585601,0.0216653388734043,0.0001668568776215
paired103,1,RAP2C,ras_gtpases,0.5901820099001718,0.0208458208247066,0.0001067602514485
paired103,1,RASD2,ras_gtpases,0.4803784518761382,0.0216733233284414,0.0001362231935558
paired103,1,RASL10A,ras_gtpases,-0.1006931994773976,0.0302946216536114,0.0003425233317467
paired103,1,RASL10B,ras_gtpases,0.5658177565722653,0.0241590517625312,0.0001495946543306
paired103,1,RERGL,ras_gtpases,0.8030450495515046,0.06639591712473,0.0005903301757761
paired103,1,RHEB,ras_gtpases,0.2314579474860777,0.0247473039738389,0.0002185249405562
paired103,1,CYP20A1,cytochrome_p450,0.4032317502413343,0.0227581139256197,0.0001635135330971
paired103,1,CYP26B1,cytochrome_p450,0.3682508989420442,0.0167704783158233,9.164984275999988e-05
paired103,1,CYP8B1,cytochrome_p450,0.818494096012409,0.0514537551973395,0.0003294722957142
paired103,1,PTGIS,cytochrome_p450,0.5448235140508106,0.0227823835835704,0.0001375933476236
paired103,1,ARF1,arf_gtpase,0.641211051831792,0.0313407394024309,0.0002180619387933
paired103,1,ARF3,arf_gtpase,0.7597797131960881,0.0345354621697859,0.0001900860997849
paired103,1,ARF5,arf_gtpase,0.7279231168358032,0.0365192477235469,0.0002363859099058
paired103,1,ARF6,arf_gtpase,0.7029575172398835,0.0434791823192781,0.0003605570285054
paired103,1,ARL1,arf_gtpase,0.1106428113859314,0.0207405034889731,0.0001601896876074
paired103,1,ARL13B,arf_gtpase,0.1473981400590108,0.0173566810391355,0.0001111036834804
paired103,1,ARL3,arf_gtpase,0.4244054753187768,0.0214417474614692,0.0001421058803269
paired103,1,ARL4A,arf_gtpase,0.8651934821297529,0.0907273245261584,0.0007805326244627
paired103,1,ARL5A,arf_gtpase,0.5805419528279022,0.0327806914839516,0.0002685960718197
paired103,1,ARL5B,arf_gtpase,0.6845168591331688,0.0401547130485838,0.00032307643401
paired103,1,ARL5C,arf_gtpase,0.6248891425604617,0.0297352106511049,0.0002031795907838
paired103,1,ARL6,arf_gtpase,0.1986096050046955,0.0214063803037036,0.00016594147418
paired103,1,ARL8A,arf_gtpase,-0.2080306178636831,0.0185534017623174,0.0001241569231943
paired103,1,ARL8B,arf_gtpase,0.1186017204103076,0.0169071096865388,0.0001062478235523
paired103,1,SAR1A,arf_gtpase,0.1256326547922033,0.0230886855848087,0.0001978074009901
paired103,1,TRIM23,arf_gtpase,0.7406763557799035,0.0659704364940664,0.0007408500480378
paired103,1,CDC42,rho_gtpase,0.5322099822607463,0.0272473811508718,0.0002006193810066
paired103,1,RHOA,rho_gtpase,-0.0111170832137389,0.0305977718218396,0.0003529499487412
paired103,1,RHOB,rho_gtpase,0.4789575199383536,0.0229307298682242,0.0001527595287403
paired103,1,RHOBTB1,rho_gtpase,-0.3237173690780378,0.0157448126352251,8.366180122187927e-05
paired103,1,RHOG,rho_gtpase,0.6907712704005967,0.0465527146765864,0.0004272263674391
paired103,1,RHOQ,rho_gtpase,0.7160780991836989,0.035693058568817,0.0002340263944764
paired103,1,RND1,rho_gtpase,0.7634209791420935,0.0547582318847828,0.0004716762947191
paired103,1,RND3,rho_gtpase,0.765613121672047,0.0357030332713446,0.0001988807774997
paired103,2,HOXA1,hox,-0.4274494175586165,0.0283036488235819,2.0109899804943154e-05
paired103,2,HOXA10,hox,-0.2633873314555988,0.0348446134373817,3.470568628161086e-05
paired103,2,HOXA13,hox,0.8753986051401037,0.0826332642280708,4.900981353039846e-05
paired103,2,HOXA3,hox,-0.7772224312319067,0.0673109243042024,5.5098835035738425e-05
paired103,2,HOXA4,hox,0.9369240123724448,0.2658241589234226,0.0002651973788488
paired103,2,HOXA5,hox,-0.3417114034853386,0.0420242077638128,4.791053424468839e-05
paired103,2,HOXA6,hox,-0.2596190524702744,0.057052170844226,9.324061900684022e-05
paired103,2,HOXA7,hox,-0.8636949039731773,0.0703737423959519,3.864227554328803e-05
paired103,2,HOXB2,hox,-0.5256500547674069,0.0402990823480688,3.60992379156988e-05
paired103,2,HOXB4,hox,-0.860431048354928,0.0841541084716802,5.648217399290001e-05
paired103,2,HOXB5,hox,-0.7089199982791435,0.0420235375904292,2.69818221418916e-05
paired103,2,HOXB7,hox,0.8137310407064852,0.0411872529874482,1.7603091572504503e-05
paired103,2,HOXB8,hox,0.4727653502079462,0.0331036047407976,2.6136043877467152e-05
paired103,2,HOXB9,hox,-0.0445276807523793,0.0346841294177971,3.687684555364612e-05
paired103,2,HOXC11,hox,-0.2324746762936551,0.0309749811266771,2.787693160544169e-05
paired103,2,HOXC12,hox,0.665059357890311,0.0358315116594238,2.19927077382831e-05
paired103,2,HOXC4,hox,0.6151216439971959,0.0367307827701875,2.5759699010308168e-05
paired103,2,HOXC5,hox,-0.8779376423168107,0.0814589262208874,4.671932137578772e-05
paired103,2,HOXC6,hox,0.1026295138197084,0.0286174597814077,2.4889436198272108e-05
paired103,2,HOXC8,hox,-0.4424661218646657,0.0316820094344874,2.4794411420558937e-05
paired103,2,HOXC9,hox,0.0353031263904749,0.0286264717669281,2.5138861256102096e-05
paired103,2,HOXD10,hox,0.1113342000513271,0.0270290664114222,2.216134661980896e-05
paired103,2,HOXD11,hox,-0.4990386226909306,0.0528871679998714,6.45175397737674e-05
paired103,2,HOXD12,hox,0.1432488844482696,0.0374913861196063,4.228766832048425e-05
paired103,2,HOXD13,hox,-0.891257157467427,0.0873191172698009,4.816443779742663e-05
paired103,2,HOXD4,hox,-0.9586001456738588,0.1394694199406911,4.844614247245804e-05
paired103,2,RAB10,rab_gtpase,0.9431096793264356,0.1903591827074608,0.0001230427917496
paired103,2,RAB11A,rab_gtpase,0.190988089346329,0.0603994921596836,0.0001079688438657
paired103,2,RAB14,rab_gtpase,0.1286110309267438,0.0221953393992209,1.4880902047487156e-05
paired103,2,RAB15,rab_gtpase,0.0646659346829346,0.0273051709731763,2.280452128955445e-05
paired103,2,RAB18,rab_gtpase,0.0339532696281906,0.0236119801064557,1.7104629624009604e-05
paired103,2,RAB1A,rab_gtpase,0.0530010467817054,0.0174938060329695,9.373354626585062e-06
paired103,2,RAB1B,rab_gtpase,0.1626635053471717,0.0260225483206052,2.024902899322445e-05
paired103,2,RAB20,rab_gtpase,-0.9199379275036336,0.2141612739693802,0.0002165653769679
paired103,2,RAB22A,rab_gtpase,0.9430611442427947,0.5102049865942485,0.0008849585029906
paired103,2,RAB23,rab_gtpase,-0.0903470476435706,0.0328509085897448,3.287672078167159e-05
paired103,2,RAB24,rab_gtpase,0.2006340943809805,0.0365082071893611,3.929089621146353e-05
paired103,2,RAB25,rab_gtpase,-0.4484837987998147,0.0607640945859249,9.06007411172194e-05
paired103,2,RAB27A,rab_gtpase,0.1044499863235801,0.0543017117737959,8.958359566213492e-05
paired103,2,RAB27B,rab_gtpase,0.1949408417095299,0.0263956550548235,2.0586838428093834e-05
paired103,2,RAB29,rab_gtpase,0.9152862895200992,1.3672462649734891,0.009359749099027
paired103,2,RAB2B,rab_gtpase,-0.0922947496317566,0.0509078850284937,7.892562667266567e-05
paired103,2,RAB30,rab_gtpase,-0.9629338996179236,0.9045895761984886,0.0018303302657379
paired103,2,RAB34,rab_gtpase,0.1624500811300771,0.0262951820671907,2.0677020799997337e-05
paired103,2,RAB35,rab_gtpase,0.1949485236567667,0.0200413286855367,1.1867918178420922e-05
paired103,2,RAB36,rab_gtpase,-0.2899790524104649,0.0523744197794241,7.717117704164611e-05
paired103,2,RAB38,rab_gtpase,-0.0958347564394396,0.0290900891729382,2.5753405966999487e-05
paired103,2,RAB39B,rab_gtpase,0.960024492269765,0.1488796280478404,5.3343771490910186e-05
paired103,2,RAB3A,rab_gtpase,0.1807877922395321,0.0244980881524818,1.7831284335856346e-05
paired103,2,RAB3C,rab_gtpase,0.9000732180995292,0.0957227011783793,5.343672452828852e-05
paired103,2,RAB3D,rab_gtpase,-0.437821731901732,0.0332750853482964,2.7489669559233043e-05
paired103,2,RAB4A,rab_gtpase,0.1335795609254893,0.0301304503440765,2.7386969972398312e-05
paired103,2,RAB5A,rab_gtpase,0.873538272262749,0.0443268866998908,1.429898931670781e-05
paired103,2,RAB5B,rab_gtpase,0.1276601558618849,0.0611860236386959,0.0001131199141366
paired103,2,RAB6A,rab_gtpase,0.9493931998326552,0.2541002771284818,0.0001956623156311
paired103,2,RAB6B,rab_gtpase,-0.0996018878943745,0.0306966242100982,2.8655210778771867e-05
paired103,2,RAB7B,rab_gtpase,0.9499891669551608,0.1107282690057827,3.672547156963191e-05
paired103,2,RAB8A,rab_gtpase,-0.1178126174004006,0.0350604734598976,3.723227594842893e-05
paired103,2,RAB9A,rab_gtpase,0.1365450490746694,0.0288733168170756,2.5128770784199617e-05
paired103,2,RAB9B,rab_gtpase,0.2973545359399036,0.0499779778019523,6.993805746235982e-05
paired103,2,RASEF,rab_gtpase,0.725741718416384,0.0249412120616412,9.04312885852132e-06
paired103,2,DIRAS1,ras_gtpases,0.0328550553028068,0.0189606270751468,1.1030236667375348e-05
paired103,2,NRAS,ras_gtpases,0.962467255551279,0.1714185356857814,6.64796671028256e-05
paired103,2,RALA,ras_gtpases,0.2024811639202081,0.0324323228995512,3.098333530582309e-05
paired103,2,RALB,ras_gtpases,0.5267002335512302,0.0326420081974222,2.3648033588230533e-05
paired103,2,RAP1A,ras_gtpases,-0.045865338040234,0.0181935355696969,1.0145371435954507e-05
paired103,2,RAP1B,ras_gtpases,0.0636846895881571,0.0292693084895497,2.620666427011198e-05
paired103,2,RAP2A,ras_gtpases,-0.050350157704495,0.0173479252340054,9.220209482463382e-06
paired103,2,RAP2B,ras_gtpases,0.6087372624091711,0.0289298509636427,1.6180636965401618e-05
paired103,2,RAP2C,ras_gtpases,0.152462110705296,0.0235112576574141,1.6583920178225853e-05
paired103,2,RASD2,ras_gtpases,0.0924158221799911,0.0231749566146587,1.6355446550764263e-05
paired103,2,RASL10A,ras_gtpases,-0.2753720377504114,0.0386116469657786,4.2319830542925096e-05
paired103,2,RASL10B,ras_gtpases,0.5820948672231648,0.0299547425070974,1.8221807834173376e-05
paired103,2,RERGL,ras_gtpases,0.0262764223235475,0.0797305323079663,0.0001951361972764
paired103,2,RHEB,ras_gtpases,0.0473267358256517,0.0292251215344461,2.6175235662173613e-05
paired103,2,CYP20A1,cytochrome_p450,0.2077182456035665,0.0268962249174781,2.126075347419487e-05
paired103,2,CYP26B1,cytochrome_p450,-0.135200927398107,0.0262516030930324,2.0780223814131915e-05
paired103,2,CYP8B1,cytochrome_p450,0.1744227464919988,0.0517988525358989,7.990719769990218e-05
paired103,2,PTGIS,cytochrome_p450,0.1572643560472407,0.0261242629535951,2.0443844527817667e-05
paired103,2,ARF1,arf_gtpase,0.1136207699331843,0.0317540616751281,3.057089805669211e-05
paired103,2,ARF3,arf_gtpase,0.3779476824021779,0.0343721642561281,3.1104716671226385e-05
paired103,2,ARF5,arf_gtpase,0.9615015992680276,0.5152885833370517,0.0006160447862605
paired103,2,ARF6,arf_gtpase,0.1814622696847713,0.0413244304787385,5.072586085363984e-05
paired103,2,ARL1,arf_gtpase,0.0525351531018974,0.0238008395671459,1.735138451408602e-05
paired103,2,ARL13B,arf_gtpase,0.5168278829889541,0.0234955362431733,1.242675356760703e-05
paired103,2,ARL3,arf_gtpase,0.0593477836122735,0.0247796133115518,1.8793465600186465e-05
paired103,2,ARL4A,arf_gtpase,0.1280972482792602,0.090455497053247,0.0002472203977166
paired103,2,ARL5A,arf_gtpase,0.297893328702596,0.0380544984894283,4.0533023865862994e-05
paired103,2,ARL5B,arf_gtpase,0.9550129432055924,0.7248195063527773,0.0014202067221614
paired103,2,ARL5C,arf_gtpase,0.4325349504523685,0.0326002229129858,2.653611518543819e-05
paired103,2,ARL6,arf_gtpase,0.9027712838952712,0.0666346865276785,2.5230940159270965e-05
paired103,2,ARL8A,arf_gtpase,0.0023725301564353,0.0217754105108904,1.4563961336366836e-05
paired103,2,ARL8B,arf_gtpase,0.0478552426575315,0.0194970355240538,1.164903804939943e-05
