layer,grouping,group,n,coherence,isotropic_floor,loo_mean,loo_median,cos_group_vs_pooled
9,family,rho_gtpase,8,0.3474417522225018,0.35355339059327373,-0.18727297643276303,-0.3754047564417675,0.9973753533389321
9,superfamily,cytochrome_p450,4,0.49426214156990633,0.5,0.04772500174819447,0.14150708166326859,-0.3513398930680872
9,superfamily,hox,26,0.3908922538644937,0.19611613513818404,0.3192387273610406,0.5450766339651107,-0.7376327717966736
9,superfamily,small_GTPase,73,0.17497089059113247,0.11704114719613057,0.06035275720383405,0.13061078330071899,0.9979181803372826
10,family,arf_gtpase,16,0.38732180172578956,0.25,0.309708854689112,0.3271419073137948,0.98872110142343
10,family,cytochrome_p450,4,0.5154811527880478,0.5,0.1092884373691265,0.16620522030129675,-0.2915938021763264
10,family,hox,26,0.3856362055133494,0.19611613513818404,0.30714849523987203,0.49070069270116673,-0.6305339596461521
10,family,rab_gtpase,35,0.17616960423466246,0.1690308509457033,-0.0651938051938198,-0.11780568374902207,0.9966001360265285
10,family,ras_gtpases,14,0.2391313600423881,0.2672612419124244,-0.12402029310893344,-0.09961537694449218,0.9545960053618254
10,family,rho_gtpase,8,0.33511408232885376,0.35355339059327373,-0.1878451667207549,-0.37314782577581546,0.9942324158042714
10,superfamily,cytochrome_p450,4,0.5154811527880478,0.5,0.1092884373691265,0.16620522030129675,-0.2915938021763264
10,superfamily,hox,26,0.3856362055133494,0.19611613513818404,0.30714849523987203,0.49070069270116673,-0.6305339596461521
10,superfamily,small_GTPase,73,0.17297745170297518,0.11704114719613057,0.05610263267109924,0.024075383861053557,0.9958629643178245
11,family,arf_gtpase,16,0.3783510757408923,0.25,0.3006194027539655,0.31123108396450627,0.986954507899041
11,family,cytochrome_p450,4,0.5033482262783874,0.5,0.09021410441369115,0.1239723063611142,-0.29556451954701113
11,family,hox,26,0.38072478655973807,0.19611613513818404,0.30098236264079814,0.510267456659854,-0.6142163680826701
11,family,rab_gtpase,35,0.17619075653943772,0.1690308509457033,-0.06469430178232878,-0.11877003970918919,0.9959661301383157
11,family,ras_gtpases,14,0.23843256482338615,0.2672612419124244,-0.12755792743340408,-0.0826376607415006,0.9475278035155543
11,family,rho_gtpase,8,0.3349582535747425,0.35355339059327373,-0.19090988047365692,-0.38292878502868566,0.9930813326206961
11,superfamily,cytochrome_p450,4,0.5033482262783874,0.5,0.09021410441369115,0.1239723063611142,-0.29556451954701113
11,superfamily,hox,26,0.38072478655973807,0.19611613513818404,0.30098236264079814,0.510267456659854,-0.6142163680826701
11,superfamily,small_GTPase,73,0.17017978780390242,0.11704114719613057,0.05360460488361228,0.05039942368336412,0.9951945036814399
12,family,arf_gtpase,16,0.38469267773439275,0.25,0.3048941019137025,0.30156213176366825,0.9843592030255777
12,family,cytochrome_p450,4,0.4945984346586465,0.5,0.0545372579166305,0.07237634341128504,-0.2540258404243705
12,family,hox,26,0.39107963730092643,0.19611613513818404,0.31667701815175453,0.5495690198792095,-0.596654344066665
12,family,rab_gtpase,35,0.1811545386711119,0.1690308509457033,-0.06928166715921694,-0.12876171278361573,0.9953110671297425
12,family,ras_gtpases,14,0.23919199457218632,0.2672612419124244,-0.13373137877188887,-0.08396850919161093,0.9415201740168159
12,family,rho_gtpase,8,0.3373153859074706,0.35355339059327373,-0.18931420088562367,-0.39457348253307034,0.9916808985868717
12,superfamily,cytochrome_p450,4,0.4945984346586465,0.5,0.0545372579166305,0.07237634341128504,-0.2540258404243705
12,superfamily,hox,26,0.39107963730092643,0.19611613513818404,0.31667701815175453,0.5495690198792095,-0.596654344066665
12,superfamily,small_GTPase,73,0.16926559922054216,0.11704114719613057,0.051359649162064355,0.06233987055874367,0.9941143147897975
13,family,arf_gtpase,16,0.3836289692260361,0.25,0.3026488987480899,0.3042133058253653,0.979903908915674
13,family,cytochrome_p450,4,0.48995990565109027,0.5,0.008963281344821883,0.009263195233203389,-0.18857507064217477
13,family,hox,26,0.37190192198746796,0.19611613513818404,0.2948031015800063,0.5469758297612574,-0.5580802637795845
13,family,rab_gtpase,35,0.18652487224172246,0.1690308509457033,-0.061686087825701515,-0.06290934410067124,0.9939975785387438
13,family,ras_gtpases,14,0.2411531102575628,0.2672612419124244,-0.11656402009829687,-0.07813532993506721,0.9294396235508039
13,family,rho_gtpase,8,0.3478924927677052,0.35355339059327373,-0.20480726461157728,-0.41810619866711796,0.9885195002419089
13,superfamily,cytochrome_p450,4,0.48995990565109027,0.5,0.008963281344821883,0.009263195233203389,-0.18857507064217477
13,superfamily,hox,26,0.37190192198746796,0.19611613513818404,0.2948031015800063,0.5469758297612574,-0.5580802637795845
13,superfamily,small_GTPase,73,0.17236404383876777,0.11704114719613057,0.05467144870224074,0.026618663571736388,0.9926799152640849
14,family,arf_gtpase,16,0.384024010604866,0.25,0.302257221643345,0.2955777491215819,0.9797485383299448
14,family,cytochrome_p450,4,0.4918137163496659,0.5,0.005710144584671048,0.008710968493891712,-0.17181855160661527
14,family,hox,26,0.3685307937375747,0.19611613513818404,0.2896484336054138,0.5424745181094743,-0.5525097347504588
14,family,rab_gtpase,35,0.18603428114144288,0.1690308509457033,-0.06022355599501977,-0.05590012229459386,0.993621411932584
14,family,ras_gtpases,14,0.24153331376220682,0.2672612419124244,-0.11181906749111578,-0.0718627650763049,0.9276778630651284
14,family,rho_gtpase,8,0.344009359560814,0.35355339059327373,-0.1989284518271723,-0.4072136095522261,0.9879101270466926
14,superfamily,cytochrome_p450,4,0.4918137163496659,0.5,0.005710144584671048,0.008710968493891712,-0.17181855160661527
14,superfamily,hox,26,0.3685307937375747,0.19611613513818404,0.2896484336054138,0.5424745181094743,-0.5525097347504588
14,superfamily,small_GTPase,73,0.17194196492128858,0.11704114719613057,0.056241208772333205,0.034230983121152976,0.9926784183184768
15,family,arf_gtpase,16,0.38547781301480016,0.25,0.30311312946713775,0.3016825682880861,0.9794696641301798
15,family,cytochrome_p450,4,0.4924130635218646,0.5,-0.005376872627429946,-0.009471875789935417,-0.14823785993959865
15,family,hox,26,0.3690951072639349,0.19611613513818404,0.2897364016266565,0.5381656822116163,-0.5475914142744284
15,family,rab_gtpase,35,0.18423902135118644,0.1690308509457033,-0.059631273088349,-0.05121437588481361,0.9932544690693573
15,family,ras_gtpases,14,0.24104998854465023,0.2672612419124244,-0.10791473891156733,-0.08490288893526553,0.9251904303743431
15,family,rho_gtpase,8,0.34699428935050064,0.35355339059327373,-0.19792575878894553,-0.4023082976926584,0.9876808791518761
15,superfamily,cytochrome_p450,4,0.4924130635218646,0.5,-0.005376872627429946,-0.009471875789935417,-0.14823785993959865
15,superfamily,hox,26,0.3690951072639349,0.19611613513818404,0.2897364016266565,0.5381656822116163,-0.5475914142744284
15,superfamily,small_GTPase,73,0.17104056007722718,0.11704114719613057,0.05764525462796133,0.02388204060857476,0.9925110013802001
16,family,arf_gtpase,16,0.3788292799708622,0.25,0.29772628249416755,0.28558027449244877,0.9830529089622687
16,family,cytochrome_p450,4,0.5236163618249118,0.5,0.03838447829879109,0.04311947912575712,-0.055233022059669595
16,family,hox,26,0.3578896160230181,0.19611613513818404,0.2731327261606502,0.45806230613858057,-0.5633963355696046
16,family,rab_gtpase,35,0.1862497103898645,0.1690308509457033,-0.057969702973193676,-0.10713209549391431,0.9929594091526174
16,family,ras_gtpases,14,0.24906283254476366,0.2672612419124244,-0.08650132539167234,-0.03962444633204458,0.9295052652721386
16,family,rho_gtpase,8,0.34406020574970575,0.35355339059327373,-0.1866042154466157,-0.36812870223201,0.9888319511372441
16,superfamily,cytochrome_p450,4,0.5236163618249118,0.5,0.03838447829879109,0.04311947912575712,-0.055233022059669595
16,superfamily,hox,26,0.3578896160230181,0.19611613513818404,0.2731327261606502,0.45806230613858057,-0.5633963355696046
16,superfamily,small_GTPase,73,0.17554770193626193,0.11704114719613057,0.06063317900851125,0.02303518312067981,0.9937589390158319
17,family,arf_gtpase,16,0.3765663887128412,0.25,0.2915898117379789,0.25007835105002374,0.9738495699901719
17,family,cytochrome_p450,4,0.51832325459337,0.5,0.030181683677264926,0.016433104018324984,-0.015323550932576627
17,family,hox,26,0.36484781022376167,0.19611613513818404,0.2760609591236564,0.4505974760169392,-0.45333950942449286
17,family,rab_gtpase,35,0.19701252634098806,0.1690308509457033,-0.04192128607368039,-0.04665278896456888,0.9882470403905034
17,family,ras_gtpases,14,0.26982760250377785,0.2672612419124244,-0.06532997609719914,-0.03345525974992917,0.9030687833063042
17,family,rho_gtpase,8,0.36506991619533624,0.35355339059327373,-0.18038613393295286,-0.3506976687553054,0.9821418801231833
17,superfamily,cytochrome_p450,4,0.51832325459337,0.5,0.030181683677264926,0.016433104018324984,-0.015323550932576627
17,superfamily,hox,26,0.36484781022376167,0.19611613513818404,0.2760609591236564,0.4505974760169392,-0.45333950942449286
17,superfamily,small_GTPase,73,0.1885715688267833,0.11704114719613057,0.06832798366086168,0.0005044037096101312,0.9907413868777529
18,family,arf_gtpase,16,0.3744524195776061,0.25,0.2878522036894025,0.2087246266339197,0.9734386704234366
18,family,cytochrome_p450,4,0.5258405774594772,0.5,0.0465709056287273,0.038457909823341456,-0.007684835317460927
18,family,hox,26,0.3622089862306365,0.19611613513818404,0.2708369375964352,0.4371710962250317,-0.4358161067143913
18,family,rab_gtpase,35,0.19724474640346593,0.1690308509457033,-0.04116999474280344,-0.04796136044895304,0.9872980936989386
18,family,ras_gtpases,14,0.27157016610038154,0.2672612419124244,-0.0605331127139544,-0.029882375571947735,0.9004756856075096
18,family,rho_gtpase,8,0.36137718303338223,0.35355339059327373,-0.17117054393574704,-0.32889433093356757,0.9809228001148566
18,superfamily,cytochrome_p450,4,0.5258405774594772,0.5,0.0465709056287273,0.038457909823341456,-0.007684835317460927
18,superfamily,hox,26,0.3622089862306365,0.19611613513818404,0.2708369375964352,0.4371710962250317,-0.4358161067143913
18,superfamily,small_GTPase,73,0.1891388753520422,0.11704114719613057,0.06916608241471323,0.014373218097572232,0.990558139568088
19,family,arf_gtpase,16,0.38394221708134507,0.25,0.29424633665425404,0.21853256503575547,0.9716758235522299
19,family,cytochrome_p450,4,0.5215054626147048,0.5,0.035917386518754535,0.024098498256407662,0.005311940091081848
19,family,hox,26,0.3691688480779816,0.19611613513818404,0.2798598349854695,0.44458019579391406,-0.4280761127522129
19,family,rab_gtpase,35,0.19633145653210218,0.1690308509457033,-0.037739153141026764,-0.03239454579845911,0.9861002549100197
19,family,ras_gtpases,14,0.2700220572594356,0.2672612419124244,-0.06294663466463679,-0.025959788995420226,0.8968411248428727
19,family,rho_gtpase,8,0.35958687819063345,0.35355339059327373,-0.1710205586011101,-0.3357286766711275,0.9797696387462732
19,superfamily,cytochrome_p450,4,0.5215054626147048,0.5,0.035917386518754535,0.024098498256407662,0.005311940091081848
19,superfamily,hox,26,0.3691688480779816,0.19611613513818404,0.2798598349854695,0.44458019579391406,-0.4280761127522129
19,superfamily,small_GTPase,73,0.19065469078635203,0.11704114719613057,0.07284292985186944,0.02226307457124609,0.9896826217311171
20,family,arf_gtpase,16,0.38475955154492864,0.25,0.2936911970042798,0.23929539356412596,0.9583517235104518
20,family,cytochrome_p450,4,0.5202415406384242,0.5,0.03419567351817353,0.020278153325877943,0.02020978049987162
20,family,hox,26,0.3939107234220416,0.19611613513818404,0.31155787679440977,0.482838377571868,-0.37046775213937255
20,family,rab_gtpase,35,0.21190637384579855,0.1690308509457033,-0.03535666926263919,-0.025177246294367094,0.982152417959563
20,family,ras_gtpases,14,0.2841829614037373,0.2672612419124244,-0.056469010052337794,0.0025099124837266625,0.8637658602131376
20,family,rho_gtpase,8,0.381287826315071,0.35355339059327373,-0.17626404025061165,-0.338941907748457,0.9705971478079628
20,superfamily,cytochrome_p450,4,0.5202415406384242,0.5,0.03419567351817353,0.020278153325877943,0.02020978049987162
20,superfamily,hox,26,0.3939107234220416,0.19611613513818404,0.31155787679440977,0.482838377571868,-0.37046775213937255
20,superfamily,small_GTPase,73,0.20245522278559583,0.11704114719613057,0.07049604647230684,0.025744042062214527,0.9855948253585244
21,family,arf_gtpase,16,0.38302117169177674,0.25,0.28942406515515684,0.18073909454699658,0.9526625342547782
21,family,cytochrome_p450,4,0.5412378173784391,0.5,0.08615593971747623,0.07567004589157941,0.09767929671734935
21,family,hox,26,0.3918395601033009,0.19611613513818404,0.3045962607567148,0.447708687007476,-0.30357454975178955
21,family,rab_gtpase,35,0.22653516727274772,0.1690308509457033,-0.016544702857162696,-0.027012333295271272,0.9800965429854931
21,family,ras_gtpases,14,0.29255241317239267,0.2672612419124244,-0.03223934529056389,0.0282049916978307,0.8515973866773482
21,family,rho_gtpase,8,0.37804059345144775,0.35355339059327373,-0.13957584368951814,-0.26960883678488684,0.9638223753631531
21,superfamily,cytochrome_p450,4,0.5412378173784391,0.5,0.08615593971747623,0.07567004589157941,0.09767929671734935
21,superfamily,hox,26,0.3918395601033009,0.19611613513818404,0.3045962607567148,0.447708687007476,-0.30357454975178955
21,superfamily,small_GTPase,73,0.21229963898008214,0.11704114719613057,0.0809252976224863,0.011961405706318477,0.9851162677820118
22,family,arf_gtpase,16,0.42833662474233586,0.25,0.3228227509810742,0.22974195078484422,0.9277932929125163
22,family,cytochrome_p450,4,0.5867820526434696,0.5,0.1719736386434137,0.13347895335328583,0.2922908873965755
22,family,hox,26,0.41860648626156755,0.19611613513818404,0.33099353929917197,0.4184393489951326,-0.07023497739339149
22,family,rab_gtpase,35,0.29810447178374777,0.1690308509457033,0.07505466441284968,0.0880617012646882,0.9799522368987068
22,family,ras_gtpases,14,0.3665465291117903,0.2672612419124244,0.10340492807712394,0.12620882446725118,0.8445092942147129
22,family,rho_gtpase,8,0.48998906283315297,0.35355339059327373,-0.002214488389235181,-0.08940968545903681,0.9547447109463613
22,superfamily,cytochrome_p450,4,0.5867820526434696,0.5,0.1719736386434137,0.13347895335328583,0.2922908873965755
22,superfamily,hox,26,0.41860648626156755,0.19611613513818404,0.33099353929917197,0.4184393489951326,-0.07023497739339149
22,superfamily,small_GTPase,73,0.30455511104361105,0.11704114719613057,0.15494454193217483,0.12604461333448172,0.9804130153145438
23,family,arf_gtpase,16,0.44144539661285415,0.25,0.32895180404456764,0.24025550281780148,0.9109724128160238
23,family,cytochrome_p450,4,0.6528812669687123,0.5,0.31677977753076264,0.2513672678909833,0.4925137490684031
23,family,hox,26,0.44138931813431326,0.19611613513818404,0.3481820428376755,0.3531060277312097,0.20719883266890501
23,family,rab_gtpase,35,0.3585590241774682,0.1690308509457033,0.16612259060093948,0.24534066243906388,0.9775054310852567
23,family,ras_gtpases,14,0.42025313938237574,0.2672612419124244,0.19352833549560294,0.23557212554350593,0.847899415428004
23,family,rho_gtpase,8,0.5698058037562651,0.35355339059327373,0.15060744361631795,0.0910610330323608,0.9518525277205229
23,superfamily,cytochrome_p450,4,0.6528812669687123,0.5,0.31677977753076264,0.2513672678909833,0.4925137490684031
23,superfamily,hox,26,0.44138931813431326,0.19611613513818404,0.3481820428376755,0.3531060277312097,0.20719883266890501
23,superfamily,small_GTPase,73,0.36610585892716363,0.11704114719613057,0.22333575340938863,0.20774949432691023,0.9797980955453441
24,family,arf_gtpase,16,0.4958711649375744,0.25,0.3830004688043941,0.4465047049648685,0.7829298463815899
24,family,cytochrome_p450,4,0.7453988380868536,0.5,0.5280779506503337,0.4681094863415961,0.8405976292684677
24,family,hox,26,0.5975420554320267,0.19611613513818404,0.5509870904727389,0.5614802273396731,0.8014619156888962
24,family,rab_gtpase,35,0.45112830553505456,0.1690308509457033,0.37347381118016015,0.46879051107650455,0.9633984199249792
24,family,ras_gtpases,14,0.5354847844743046,0.2672612419124244,0.4089370249456417,0.49821758506085556,0.9326543109367939
24,family,rho_gtpase,8,0.6076499489985332,0.35355339059327373,0.41255629738729127,0.4256392135601976,0.9020908101373778
24,superfamily,cytochrome_p450,4,0.7453988380868536,0.5,0.5280779506503337,0.4681094863415961,0.8405976292684677
24,superfamily,hox,26,0.5975420554320267,0.19611613513818404,0.5509870904727389,0.5614802273396731,0.8014619156888962
24,superfamily,small_GTPase,73,0.46210485978832905,0.11704114719613057,0.4197040150458135,0.4905212107297405,0.9642148858358187
25,family,arf_gtpase,16,0.5290243512659183,0.25,0.4284020633760911,0.47040933860114625,0.8326079841896371
25,family,cytochrome_p450,4,0.7729912003310393,0.5,0.582500000375141,0.5401114604063917,0.86249185490908
25,family,hox,26,0.635662137517374,0.19611613513818404,0.5960473288944439,0.6003642547720938,0.840596926513543
25,family,rab_gtpase,35,0.49520065791952256,0.1690308509457033,0.43419143883680933,0.5148730751426693,0.965350602691643
25,family,ras_gtpases,14,0.5599820053318395,0.2672612419124244,0.4485647681926931,0.5544090739650686,0.9435531946983353
25,family,rho_gtpase,8,0.6630057624350435,0.35355339059327373,0.5153632756431377,0.5107079671424279,0.9245211954360483
25,superfamily,cytochrome_p450,4,0.7729912003310393,0.5,0.582500000375141,0.5401114604063917,0.86249185490908
25,superfamily,hox,26,0.635662137517374,0.19611613513818404,0.5960473288944439,0.6003642547720938,0.840596926513543
25,superfamily,small_GTPase,73,0.5076936665166796,0.11704114719613057,0.4767690645574078,0.5492480568922014,0.9715628957815574
26,family,arf_gtpase,16,0.6377889692721124,0.25,0.5731331425353717,0.6290052121629732,0.9060388332007663
26,family,cytochrome_p450,4,0.8089950441679882,0.5,0.6493788713353422,0.5962317431669837,0.8917220678553192
26,family,hox,26,0.732664637194052,0.19611613513818404,0.7061284618865838,0.7175749217414387,0.9005970363944545
26,family,rab_gtpase,35,0.6155841202715328,0.1690308509457033,0.5807318236169827,0.6833098635253322,0.9765925665376987
26,family,ras_gtpases,14,0.654468034464025,0.2672612419124244,0.5823350530063678,0.6738015930160774,0.9677598520301115
26,family,rho_gtpase,8,0.7821139883538973,0.35355339059327373,0.7013985846547279,0.7023541682207616,0.965578293905713
26,superfamily,cytochrome_p450,4,0.8089950441679882,0.5,0.6493788713353422,0.5962317431669837,0.8917220678553192
