gene,condition,sample,gc1,gc2,gc3,n_codons,syn_per_100,nonsyn_per_100,frac_diff_syn,syn_site_frac,pS,pN,pN_over_pS
ENSG00000004534,add_a0.5,2.0,54.83483483483484,59.93993993993994,33.91566265060241,300.4,7.225681097275549,25.60324625572013,0.21976002406856243,0.22176740760138833,0.10846503877013636,0.10965555983039961,1.057025905667426
ENSG00000004534,add_a1.0,2.0,60.42042042042042,47.14714714714715,56.14457831325301,300.6,7.434515663495818,25.374969648544987,0.2269634546489907,0.2219401142080514,0.11170920298177833,0.10871080001491443,0.9961518298169922
ENSG00000004534,add_a1.0_L24,2.0,52.61261261261261,52.07207207207207,41.686746987951814,302.4,7.597930587450081,25.719724193717504,0.2294609289143386,0.22222340189769044,0.11399742441573646,0.11022221111450714,1.0195594773596757
ENSG00000004534,add_a2.0,2.0,85.70570570570571,78.07807807807808,84.33734939759036,312.6,9.081671967574035,21.88101365592165,0.2930144332616819,0.22192823923280497,0.13623033508864485,0.09373577845009018,0.7269462993625209
ENSG00000004534,add_a3.0,2.0,86.96696696696696,84.98498498498499,87.7710843373494,316.8,10.440890757763967,17.848927210037793,0.36828849373294503,0.2222287502316796,0.15660690882974732,0.07648803711762285,0.5371252274633955
ENSG00000004534,add_a4.0,2.0,90.2102102102102,85.1051051051051,90.96385542168676,313.2,10.548127121643065,18.89919404288552,0.3575508478981078,0.2224304176902696,0.158064622711722,0.08101962020510686,0.5231066334524164
ENSG00000004534,add_gc_removed_a1.0,2.0,47.327327327327325,49.969969969969966,29.397590361445783,303.0,7.524157964133283,25.215082157801714,0.22871023752604605,0.21936495127507388,0.1145609636111337,0.10764073727063328,0.9737315791821561
ENSG00000004534,add_own,2.0,66.12612612612614,59.81981981981983,42.71084337349397,305.6,8.580712578458236,24.640899556355883,0.2578303079176696,0.22258712740670314,0.12858674489544178,0.10565599672877887,0.838626233095715
ENSG00000004534,add_own_L24,2.0,54.74094576504215,45.553384710011215,43.975903614457835,299.8,7.699182156418674,23.23375677524148,0.24665071404548522,0.22207790718100817,0.1156448473223423,0.09956652900641862,0.9762499097399544
ENSG00000004534,random_a1.0,2.0,44.8048048048048,37.05705705705706,22.650602409638555,306.4,6.4980613147034685,21.219297058518652,0.2398905648267009,0.22177056377767537,0.0975927618111494,0.09087905557397716,0.9361495644700109
ENSG00000004534,random_a1.0_L24,2.0,65.46546546546547,56.996996996997,37.168674698795186,301.6,9.480288793581812,25.40472671589593,0.2729901993139344,0.22271318493166087,0.14183836556871005,0.10893155147105008,0.802250480800516
ENSG00000004534,unsteered,2.0,53.93393393393394,46.606606606606604,32.77108433734939,297.2,6.93496292535985,25.93764173169123,0.21114131529136965,0.22139760622105165,0.10436813120411799,0.11104039316062615,1.0730805541329904
ENSG00000005175,add_a0.5,2.0,55.79579579579579,35.73573573573574,24.63855421686747,299.2,6.208541862399343,26.79558762149488,0.18896669541001682,0.20588914183923435,0.10057282660133178,0.11247512637804491,1.2131235259349211
ENSG00000005175,add_a1.0,2.0,41.2012012012012,43.6036036036036,41.98795180722892,295.2,6.771737631722648,27.429501598493523,0.198935810076046,0.20866075512908133,0.10822404713839932,0.11553729566728758,1.0890224076633146
ENSG00000005175,add_a1.0_L24,2.0,47.987987987987985,33.57357357357357,20.481927710843372,293.4,7.300090116630616,29.04471504335852,0.2008397905007892,0.20898861395172105,0.11628569832382299,0.12240597283585095,1.0949593149796875
ENSG00000005175,add_a2.0,2.0,58.07807807807808,47.627627627627625,62.46987951807229,308.2,8.901753761120009,24.135300702147145,0.27084973632137543,0.20648466541340665,0.14368616236675835,0.10136374382964508,0.7108315813163971
ENSG00000005175,add_a3.0,2.0,70.3903903903904,68.70870870870871,78.43373493975903,312.4,7.923794835763809,21.57953382194909,0.266895052546858,0.20629872289796677,0.12821099417942458,0.09062995863326206,0.7671261415841665
ENSG00000005175,add_a4.0,2.0,84.32432432432432,83.84384384384384,87.65060240963855,315.0,8.059425523444315,16.684239759346802,0.33218593484037545,0.2073657507210071,0.12957388264322894,0.0702048353556313,0.5511642723340591
ENSG00000005175,add_gc_removed_a1.0,2.0,39.93993993993994,34.95495495495495,23.554216867469883,291.0,6.597114856008808,28.112607028105003,0.18985258174260128,0.20856361158177608,0.10549080097290484,0.1184184477725958,1.1457955544406413
ENSG00000005175,add_own,2.0,47.747747747747745,42.16216216216216,40.8433734939759,299.4,6.872079589824909,26.484608441491087,0.20514747785906814,0.20527816173807154,0.1114434994196684,0.11106949514183433,1.098624568987999
ENSG00000005175,add_own_L24,2.0,49.849849849849846,29.48948948948949,17.590361445783135,294.2,6.751047706076493,27.063399389711748,0.19805817220252678,0.2059061299809743,0.10943575171906009,0.11360245633376162,1.0881223676626999
ENSG00000005175,random_a1.0,2.0,48.16816816816817,33.393393393393396,20.903614457831324,296.6,7.6680258755900415,28.821282321649857,0.2107932464197738,0.20749555243491796,0.12334606708924997,0.12123827286130964,1.0391624448682664
ENSG00000005175,random_a1.0_L24,2.0,43.9039039039039,28.648648648648653,13.855421686746988,294.8,4.845833478457827,29.26406289360026,0.14324609324609325,0.20827925460367752,0.07755152127591841,0.12320067968783506,1.7094463794486976
ENSG00000005175,unsteered,2.0,39.27927927927928,35.13513513513514,19.93975903614458,293.8,6.460724747067947,29.31041621127442,0.17997478991596638,0.2058951238628067,0.10456257312806605,0.12304007470724035,1.1893760383803067
ENSG00000007908,add_a0.5,2.0,49.729729729729726,49.36936936936937,69.33734939759036,318.0,20.36297910351357,17.184724107872718,0.5372073815823952,0.21095331060821962,0.32147512731714656,0.0726007243087272,0.2530532259257142
ENSG00000007908,add_a1.0,2.0,55.855855855855864,48.82882882882883,79.33734939759037,318.2,19.6948909752248,16.311640600616236,0.5338863718823118,0.21234255814630068,0.30965068823845365,0.06903869964810785,0.264604689964419
ENSG00000007908,add_a1.0_L24,2.0,42.88288288288288,42.22222222222222,62.71084337349398,320.0,19.455943914291034,16.24147008623643,0.5306827995200648,0.2106192385607199,0.3075941632149092,0.0685826812545621,0.26664904540358353
ENSG00000007908,add_a2.0,2.0,63.72372372372372,59.33933933933933,87.10843373493977,315.8,16.48176696410258,18.83097853467914,0.4622250858238245,0.21038351041374406,0.26089756862165436,0.0794853772234904,0.3241765598149702
ENSG00000007908,add_a3.0,2.0,76.3963963963964,70.99099099099098,86.74698795180723,315.0,9.651504936996615,23.697312377923478,0.29016331060726175,0.2124935101869006,0.1513704794953706,0.10030395573027717,0.6850058625072621
ENSG00000007908,add_a4.0,2.0,81.02102102102103,76.03603603603604,92.16867469879517,315.0,9.522209467850065,24.515169203049602,0.28008230732057593,0.21184970006117848,0.14981652747556903,0.10368074232950156,0.732403354851243
ENSG00000007908,add_gc_removed_a1.0,2.0,40.78078078078078,38.13813813813814,39.21686746987952,302.2,12.966663319539364,21.705048220169097,0.3632875490418762,0.21164019973259016,0.20441595854731626,0.09179163773533186,0.6836865702830626
ENSG00000007908,add_own,2.0,45.28528528528528,46.06606606606607,60.12048192771084,317.2,19.867586574247998,15.199244090668168,0.5511030467490872,0.2109764995639348,0.3134653538626598,0.0642031034542999,0.24281829229714463
ENSG00000007908,add_own_L24,2.0,51.53153153153153,51.771771771771775,70.3012048192771,327.4,26.025404353962056,14.108965767897264,0.6481867281137355,0.21156518882656533,0.4101093550138287,0.05965041236732847,0.14613788484750015
ENSG00000007908,random_a1.0,2.0,48.588588588588586,47.38738738738739,64.81927710843374,326.8,23.43709921706808,15.789533401244176,0.5971588316373617,0.21141113273347267,0.36950377880184276,0.06674220604390459,0.18152982661389205
ENSG00000007908,random_a1.0_L24,2.0,49.669669669669666,50.990990990990994,63.85542168674699,327.0,24.13648967780248,15.627164659990976,0.5988741939910378,0.21148164458191743,0.38033539796470717,0.06605853580058123,0.19743967425615117
ENSG00000007908,unsteered,2.0,44.14414414414414,44.14414414414414,51.74698795180723,307.2,16.60880164644817,19.690320679577535,0.4494683171046918,0.21342077783768199,0.2596456456326883,0.08346284396089117,0.37397339325015216
ENSG00000008952,add_a0.5,2.0,46.726726726726724,30.69069069069069,43.734939759036145,305.0,7.38373063014059,24.488140025244757,0.22760077566112047,0.2072218964773725,0.11869884997453721,0.10296369911916163,0.9779228257123984
ENSG00000008952,add_a1.0,2.0,54.894894894894904,33.513513513513516,58.13253012048192,300.0,7.612378548894616,26.377610351122108,0.22096409394966554,0.2069435562205561,0.12275462678541135,0.11087629974127662,0.9926725686335087
ENSG00000008952,add_a1.0_L24,2.0,44.2042042042042,39.63963963963964,39.93975903614458,296.8,6.60467937163139,24.06187730921165,0.21622705563810035,0.20660765983220183,0.10659721142067055,0.10109943265779937,0.9552562177332428
ENSG00000008952,add_a2.0,2.0,60.78078078078077,47.807807807807805,63.73493975903615,307.0,6.981690301908936,22.402905002455064,0.2395098453757824,0.20707889329024431,0.11239837735024547,0.09418276742119505,0.8495723204926362
ENSG00000008952,add_a3.0,2.0,75.13513513513513,62.34234234234234,86.98795180722891,316.2,7.345384099542993,22.276269924860358,0.24850149533159835,0.20682875055571653,0.11843457212732789,0.09363386280078641,0.8023025811391316
ENSG00000008952,add_a4.0,2.0,83.6036036036036,74.53453453453453,90.12048192771086,316.0,7.150063159688608,21.975022134511754,0.24946552951858555,0.20631891532910313,0.11546658582987748,0.09227264252956659,0.8136689981606533
ENSG00000008952,add_gc_removed_a1.0,2.0,39.0990990990991,32.07207207207207,30.72289156626506,295.2,6.838779339557982,25.30424152537612,0.21161605699806038,0.20694860690287778,0.11014589998446414,0.10636371276829974,0.9801298737613235
ENSG00000008952,add_own,2.0,66.42642642642643,50.39039039039039,74.93975903614458,314.0,7.440259262005858,23.503647973850992,0.2386616320148124,0.2061653929512437,0.12033379548189967,0.09869336924461483,0.8460399210876309
ENSG00000008952,add_own_L24,2.0,55.07507507507508,48.82882882882883,60.42168674698795,307.2,9.110381886084188,21.826208867966916,0.2966604329529968,0.20724834618482388,0.14639645924862843,0.09178906236451483,0.6365581577414042
ENSG00000008952,random_a1.0,2.0,38.13813813813814,33.453453453453456,36.204819277108435,302.0,7.545411226704539,23.134265607597047,0.24492672268666765,0.20603445652291574,0.12212046101647855,0.09712836407960326,0.8275965776417822
ENSG00000008952,random_a1.0_L24,2.0,33.273273273273276,27.86786786786787,29.81927710843373,292.4,7.515651987113628,22.423596075443832,0.24994178473140205,0.2080803509609253,0.1204356371981667,0.09438835540909392,0.7951946862657564
ENSG00000008952,unsteered,2.0,61.74174174174175,27.147147147147148,56.38554216867469,309.2,6.157925007870487,25.745978114350457,0.19282574110815134,0.2069183156750269,0.09913017614126474,0.1082049674717523,1.1214215423137799
ENSG00000010292,add_a0.5,2.0,46.96696696696697,35.1951951951952,53.373493975903614,300.8,8.40450000796987,25.934517546908587,0.2444439000210264,0.2556828984726578,0.10964834024298682,0.11614567425921048,1.178523646337911
ENSG00000010292,add_a1.0,2.0,57.23723723723724,42.22222222222222,40.18072289156627,305.0,9.665264610179346,22.27249954062407,0.30202904765916255,0.2556177211030356,0.12604818910230592,0.09971956824844036,0.8165605293551852
ENSG00000010292,add_a1.0_L24,2.0,52.732732732732735,40.42042042042042,47.59036144578313,298.2,8.926526681263862,24.587059431482334,0.267566452753709,0.2563424264797957,0.11610267272196184,0.11022073291475395,0.9732418180169979
ENSG00000010292,add_a2.0,2.0,73.81381381381382,58.798798798798806,80.72289156626506,311.4,7.325577603027812,26.519538997330663,0.2137209977246998,0.2556935896996398,0.09542674364263636,0.11877940801069162,1.3316354104646544
ENSG00000010292,add_a3.0,2.0,78.25825825825825,57.47747747747748,87.7710843373494,311.0,7.215543595592711,30.273121753177037,0.19329155306277146,0.2575270319194944,0.0933279443749652,0.1359004512176027,1.5205142518887798
ENSG00000010292,add_a4.0,2.0,84.02402402402403,63.54354354354355,93.3132530120482,311.0,6.6124323077890965,31.97169616942228,0.17042505433876776,0.2563139630673919,0.08604555983576502,0.14330233406789916,1.8273608498459004
ENSG00000010292,add_gc_removed_a1.0,2.0,52.13213213213213,33.453453453453456,38.55421686746988,302.2,10.045221704605314,21.251963102580156,0.3212348435369634,0.25662606409621314,0.1304332677312269,0.09528213763238555,0.7540535707461409
ENSG00000010292,add_own,2.0,50.71077101197583,37.77777777777778,56.08433734939759,302.6,8.132851936906228,23.25982328022454,0.2647697061316109,0.2577124114950266,0.1052213255639158,0.10441315722249758,0.9979606527133841
ENSG00000010292,add_own_L24,2.0,44.62462462462462,47.267267267267265,50.06024096385542,302.4,9.58085674643985,23.137283394894634,0.29525644685507657,0.2579757709262307,0.1238114575135778,0.10399033314966839,0.8489548191325064
ENSG00000010292,random_a1.0,2.0,47.627627627627625,35.97597597597598,40.5421686746988,303.8,8.239435957214216,21.582175500947287,0.2774683166296069,0.2571787347719955,0.10683870262782395,0.09685459812757034,0.9245486146322032
ENSG00000010292,random_a1.0_L24,2.0,47.507507507507505,38.13813813813814,37.04819277108434,295.8,10.608100559379228,23.067550949442285,0.3145066771851246,0.2552971273029066,0.13855327023609426,0.10325705067687166,0.7573746541040881
ENSG00000010292,unsteered,2.0,45.34534534534534,37.23723723723724,39.27710843373494,298.8,8.898389084978046,21.122016902128543,0.29840888409769883,0.25835362156576114,0.1147286670618937,0.09489587657191072,0.8775556279634508
ENSG00000012171,add_a0.5,2.0,74.65465465465465,55.01501501501501,84.27710843373494,309.8,6.594584590473647,28.8604713270248,0.18549848063866756,0.23220361736436473,0.09458060980269964,0.12529294717729195,1.3660850735409205
ENSG00000012171,add_a1.0,2.0,75.97597597597597,54.97268352690039,79.03614457831324,307.2,5.471126072148143,27.317778654247327,0.16802536601945714,0.23396084805999431,0.07799255790557574,0.11888079404555722,1.6218812508060676
ENSG00000012171,add_a1.0_L24,2.0,77.83783783783784,61.74174174174175,81.92771084337349,311.0,6.10458421603901,28.37422094737778,0.1758855685857707,0.23349703974894798,0.08702938125795438,0.12338506530561852,1.6252840096301573
ENSG00000012171,add_a2.0,2.0,88.16816816816817,69.72972972972973,91.02409638554217,316.2,6.254179542511997,25.563925931570324,0.19679620097243838,0.23114038498414854,0.09010948373227176,0.11082336909427411,1.290165955550672
ENSG00000012171,add_a3.0,2.0,88.52852852852854,77.83783783783784,90.90361445783132,310.4,6.060259405268694,26.806335901416542,0.18365692899721964,0.23280499659697815,0.08683029115020355,0.1164640411111961,1.3732768278976786
ENSG00000012171,add_a4.0,2.0,85.46546546546547,79.63963963963964,92.28915662650601,316.6,8.08424458455272,27.225527170780982,0.22901003905201253,0.23296641633494505,0.11567223983567727,0.1183179550523493,1.0301732035977147
ENSG00000012171,add_gc_removed_a1.0,2.0,60.84084084084084,51.59159159159159,71.92771084337349,307.8,5.0711272438513895,26.3075409151508,0.16289480182738608,0.2329089951056039,0.07252665066751804,0.11432964533640258,1.612836633275053
ENSG00000012171,add_own,2.0,80.54054054054055,62.34234234234234,82.04819277108433,313.6,6.44043897403683,28.44630853818734,0.18424285438991322,0.2333487457787292,0.09207755227219706,0.1236765286034193,1.3830108531206702
ENSG00000012171,add_own_L24,2.0,75.25525525525526,62.46246246246246,85.18072289156626,307.0,5.935806169818147,30.370969842394015,0.16350600151019729,0.2341705120063418,0.0845187577443885,0.1322039273244308,1.6382382792751904
ENSG00000012171,random_a1.0,2.0,75.91591591591592,57.65765765765766,93.25301204819277,308.6,7.338879494838286,27.239446066239072,0.21105962755942814,0.23245697542734917,0.10519968984368273,0.1183009175573144,1.1661331728141566
ENSG00000012171,random_a1.0_L24,2.0,73.75375375375376,67.08708708708708,75.3012048192771,308.8,7.255564180689912,25.857380749072178,0.22057882207075502,0.23432558123405317,0.10314343446780098,0.1125895031245359,1.100694612522635
ENSG00000012171,unsteered,2.0,69.12912912912913,60.0,82.40963855421687,309.4,6.062672227902461,27.738469185486178,0.17735033338062137,0.2307653096340972,0.08761683741295159,0.12020618727555292,1.4797305917067134
ENSG00000012232,add_a0.5,2.0,76.87687687687688,55.07507507507508,93.79518072289156,317.0,7.515691546238019,30.976641507415145,0.1952286575445959,0.26933844748375724,0.09301169315819212,0.14131701662128227,1.5928180981099218
ENSG00000012232,add_a1.0,2.0,68.64864864864865,47.507507507507505,97.77108433734941,316.4,9.127180750525724,24.805896285344364,0.2631862951630394,0.26851248783259185,0.1133062450457936,0.11304975231015586,1.2003378610563138
ENSG00000012232,add_a1.0_L24,2.0,73.81381381381382,58.1981981981982,88.9156626506024,317.8,8.544633467580594,25.0511889409163,0.2633559723866537,0.2686675361218825,0.10600602638203252,0.11418100846561582,1.2111282186158898
ENSG00000012232,add_a2.0,2.0,73.49849849849849,48.228228228228225,95.42168674698796,316.2,8.584955583657292,28.63065604437067,0.23785450593550883,0.26890001778765504,0.10653976691836704,0.1305701436470757,1.3551045643219894
ENSG00000012232,add_a3.0,2.0,78.43843843843844,66.72672672672672,90.72289156626506,316.8,8.39670093406682,30.061192028444168,0.2197571782630207,0.2699144367551858,0.1036755008514079,0.1372724566761099,1.319434220997214
ENSG00000012232,add_a4.0,2.0,83.84384384384384,73.45345345345345,91.144578313253,316.0,7.283330817579468,32.96806821778591,0.18011039181790486,0.270609050321419,0.08971384027726952,0.15066551612507165,1.7530044676253804
ENSG00000012232,add_gc_removed_a1.0,2.0,57.297297297297305,38.55855855855856,87.04819277108433,317.4,10.536603316935562,22.50850294009636,0.3298997590205716,0.26988629157740673,0.13025197906866823,0.10281306366795491,0.867137752290847
ENSG00000012232,add_own,2.0,70.33033033033033,45.885885885885884,98.49397590361446,318.2,8.339549676100276,26.16490176598477,0.25045623185683136,0.2687906550229787,0.10337359927615711,0.11925734365548495,1.2013190517511392
ENSG00000012232,add_own_L24,2.0,74.89489489489489,57.71771771771772,93.01204819277108,319.0,9.487725323887975,24.126955266135145,0.3002648821205522,0.2680032117207104,0.11810573594713292,0.10991310657053432,1.0852326604856057
ENSG00000012232,random_a1.0,2.0,67.56756756756758,48.19693187163067,80.48192771084338,317.8,8.35842310384243,27.114559644244338,0.23961455777046936,0.2695707918064261,0.10335935274837678,0.12376196907197286,1.3059149223350783
ENSG00000012232,random_a1.0_L24,2.0,71.23123123123123,51.891891891891895,85.8433734939759,315.0,9.585853348479912,26.011984455858613,0.28059277168179725,0.2686916411313634,0.11901970439981277,0.11857256840142609,1.144408713126527
ENSG00000012232,unsteered,2.0,69.9099099099099,53.93393393393394,92.83132530120483,319.4,9.058100909795842,24.121601029973956,0.2845884439891099,0.2689787291137483,0.11225231026896942,0.10999142956311254,1.056003665559896
ENSG00000014138,add_a0.5,2.0,55.01501501501501,42.16216216216216,41.14457831325301,297.0,6.535061774427698,23.429362697415904,0.21771771284282382,0.24378293078076446,0.08938949712252095,0.10327761993972953,1.1988557829624384
ENSG00000014138,add_a1.0,2.0,53.03303303303303,41.2012012012012,50.72289156626506,298.4,7.54186957531501,23.937487818592395,0.23888450328648644,0.24280075584695746,0.1035391364649457,0.10537952508078485,1.0643078506624208
ENSG00000014138,add_a1.0_L24,2.0,54.114114114114116,37.47747747747748,40.8433734939759,304.2,7.811704933141894,24.680765989709595,0.2409019830646061,0.2438473079891125,0.10673413280647162,0.10880245602423828,1.060344113046917
ENSG00000014138,add_a2.0,2.0,72.25225225225225,47.44744744744745,88.3132530120482,309.8,6.6059987164657485,27.903443787774684,0.18792057310259241,0.241816842164074,0.09106969761144892,0.12267690752575351,1.490718011074398
ENSG00000014138,add_a3.0,2.0,77.53753753753753,60.24024024024025,85.78313253012047,310.6,8.176615351288001,24.38793872675756,0.24988500963524088,0.24419095180625905,0.11156192175573032,0.10756211737675134,0.9847298251783266
ENSG00000014138,add_a4.0,2.0,87.14714714714714,77.89789789789789,93.37349397590361,314.0,7.968558463050762,26.451661843979583,0.2322974226522398,0.24239440347186542,0.10955768653366002,0.1163811051042671,1.0853590873930936
ENSG00000014138,add_gc_removed_a1.0,2.0,52.55255255255256,30.810810810810814,44.096385542168676,297.0,7.820504199241741,23.448146014591195,0.24872695788975382,0.24225972063735107,0.1077041718703515,0.10312569132882302,0.9829792223285544
ENSG00000014138,add_own,2.0,73.09309309309309,49.429429429429426,65.0,305.4,8.30562910659998,26.982993917076698,0.23091609888698433,0.24384783610000818,0.11360578145178157,0.11894750071628732,1.1293684881932429
ENSG00000014138,add_own_L24,2.0,41.62162162162163,38.25825825825826,44.4578313253012,294.0,9.026322699345595,24.142232195418206,0.26992748781032594,0.24188963100092745,0.12434609927625344,0.10614563963511266,0.8962804822065731
ENSG00000014138,random_a1.0,2.0,61.38138138138138,31.95195195195195,41.50602409638554,296.6,7.348574110034255,23.66809031747423,0.23949571811092057,0.24417617776395223,0.10028343220999816,0.10437423896302071,1.0677112685944363
ENSG00000014138,random_a1.0_L24,2.0,48.288288288288285,37.95795795795796,33.01204819277108,296.2,7.228290954669842,22.350321393219193,0.24449238861428446,0.24322533472234625,0.09905411109806321,0.09845273659755,1.0505261723132426
ENSG00000014138,unsteered,2.0,52.192192192192195,37.8978978978979,42.46987951807229,299.2,7.710505868400605,23.688521517468885,0.24461432281740253,0.2433131547897634,0.10562602465527011,0.10434312494899119,1.0011896523925907
ENSG00000020426,add_a0.5,2.0,57.57142857142858,29.74910394265233,54.05017921146954,279.0,39.426523297491045,6.881720430107526,0.8509179463152167,0.22262046993229806,0.5903398926654736,0.02950819672131148,0.05029234209170299
ENSG00000020426,add_a1.0,2.0,61.0,32.473118279569896,80.3584229390681,273.2,26.27536255130595,15.000436670778589,0.6185288955835255,0.22230850688392603,0.39414476527154035,0.06430532024791208,0.24786178143638962
ENSG00000020426,add_a1.0_L24,2.0,60.0,34.982078853046595,65.73476702508961,271.6,24.85789712431079,13.847972450628998,0.6130174573091525,0.22324479456168275,0.3718455039282481,0.05945057828420632,0.24681905242354932
ENSG00000020426,add_a2.0,2.0,71.5,49.60573476702509,95.84229390681004,266.6,12.789697384044263,20.68806640951238,0.3792764640225176,0.22255121373304237,0.1912853903301921,0.08868240919403185,0.549488719955724
ENSG00000020426,add_a3.0,2.0,77.92857142857142,61.29032258064516,92.831541218638,265.0,9.900010776233113,22.84007755315012,0.29845157863230154,0.22264404764404772,0.14816478151679138,0.0979357846504301,0.7901311732605645
ENSG00000020426,add_a4.0,2.0,80.5,66.66666666666666,94.40860215053763,263.4,6.976166702025617,25.6150489241368,0.21586667134555765,0.22383243384673043,0.10386101810979331,0.11002536519161396,1.1315808055406138
ENSG00000020426,add_gc_removed_a1.0,2.0,51.42857142857142,29.390681003584227,48.45878136200717,269.6,30.55614801299361,11.872751915578423,0.6944508174927192,0.22282533389847275,0.45734488689458075,0.050923022322922354,0.15712452160244528
ENSG00000020426,add_own,2.0,69.57142857142857,38.63799283154122,89.6774193548387,268.8,17.964079381653203,18.70824667770799,0.48603464155866655,0.22130581589079323,0.2704736824986772,0.08007412271916634,0.33878007503490826
ENSG00000020426,add_own_L24,2.0,62.857142857142854,32.68817204301075,79.71326164874553,273.2,23.028134913003896,13.410461613290057,0.6183452042411473,0.22164757632031104,0.3460322290526588,0.057422343670622,0.1902774814320974
ENSG00000020426,random_a1.0,2.0,56.21428571428571,28.81720430107527,43.01075268817205,278.8,39.01884943657977,7.103736365746113,0.8436805299963195,0.22270069249260108,0.5840671706388131,0.030464480874316947,0.053984429024408545
ENSG00000020426,random_a1.0_L24,2.0,56.57142857142858,29.17562724014337,39.35483870967742,279.0,41.00358422939068,6.379928315412187,0.8656594680883106,0.22262046993229806,0.6139534883720925,0.027356557377049184,0.04447153186353622
ENSG00000020426,unsteered,2.0,57.78571428571429,29.390681003584227,49.749103942652326,278.6,39.39935043929454,7.109713649832434,0.8450752502686045,0.22246059576132185,0.590268077521536,0.030477860402230866,0.053223776389354625
ENSG00000020922,add_a0.5,2.0,47.987987987987985,28.76876876876877,18.614457831325304,298.0,8.66797584512336,26.64178705927361,0.2430698718987329,0.20670070342825914,0.13998806955241946,0.11193370081584124,0.8559659344550947
ENSG00000020922,add_a1.0,2.0,51.291291291291294,29.72972972972973,22.53012048192771,300.6,8.80291139281685,26.948046829728327,0.24247280755020695,0.2070554696330968,0.1418710963566657,0.11328603982019667,0.8638490871667358
ENSG00000020922,add_a1.0_L24,2.0,41.32132132132132,26.306306306306304,12.650602409638555,295.6,8.599219368409987,25.022545761853497,0.25486082747367267,0.20845408970682225,0.13746064846656394,0.10538029869569303,0.7939588668031341
ENSG00000020922,add_a2.0,2.0,60.0,34.77477477477477,56.987951807228924,303.0,8.371783582570405,27.134456035978666,0.23804654493921884,0.20813615756342965,0.13401305623537102,0.114213637329008,0.8766521226100842
ENSG00000020922,add_a3.0,2.0,69.30930930930931,44.50450450450451,66.26506024096386,309.0,8.474325150678817,22.989205685812756,0.27013044570300326,0.20711448990686332,0.13644370928522792,0.09665303709344461,0.7375263461293426
ENSG00000020922,add_a4.0,2.0,74.65465465465465,53.09309309309309,86.62650602409639,312.8,8.50840384642007,20.65301590708463,0.29126662234643513,0.20714628086408676,0.13691367336011281,0.0868258417196042,0.6609258127467823
