layer,gene,family,loo_cos,delta_norm,influence
0,ENSG00000102098,block3726,0.8491996662619581,0.009309357962100365,1.711113903901662e-06
0,ENSG00000164342,block4718,0.8968749327861374,0.031655581023488706,1.3879042758069282e-05
0,ENSG00000133131,block4320,0.8813973058536956,0.014852506348141321,3.4852047873235037e-06
0,ENSG00000114248,block1857,0.919635737861021,0.011274561088536705,1.3884631480109988e-06
0,ENSG00000143502,block3568,-0.032720552098729865,0.004359995949513572,1.3444981943333545e-06
0,ENSG00000173818,block5480,0.768733199541185,0.009413709550594163,2.566556005945131e-06
0,ENSG00000109943,block1609,0.39672433214902353,0.0070791182304603415,2.9897747393370366e-06
0,ENSG00000183208,block5955,0.9494178403379293,0.025521087811024756,4.54731076360293e-06
0,ENSG00000136114,block3064,0.9507986855805814,0.012087804953543946,9.929725478530216e-07
0,ENSG00000119431,block2143,0.7191179739914416,0.008661517205103768,2.564903979540567e-06
0,ENSG00000124688,block2408,0.9507196337831775,0.022213617204281746,3.3586214535086256e-06
0,ENSG00000205177,block6588,0.24443609543486736,0.008619384364504124,4.945957163160486e-06
0,ENSG00000144488,block3624,-0.5885428448655491,0.00961009470104181,4.2739830363736075e-06
0,ENSG00000163946,block4655,0.8263362276226636,0.004094324926189201,3.764502904957112e-07
0,ENSG00000181004,block5850,0.9055452955623907,0.021297311449004923,5.780250616149729e-06
0,ENSG00000177943,block5705,0.749905913891758,0.011011804358027202,3.7574126249273476e-06
0,ENSG00000121940,block2273,0.8006413009143547,0.005160968884017702,6.769833789110891e-07
0,ENSG00000128408,block2580,0.7659022926186476,0.007690676944023704,1.7311963338428882e-06
0,ENSG00000248487,block6821,-0.5270384073878102,0.007573699026925086,2.9332260736980587e-06
0,ENSG00000185187,block6071,0.7158535741288896,0.009187737329955085,2.9140243384961906e-06
0,ENSG00000204767,block6572,0.6605935810650276,0.005195502125598198,1.0771884136895338e-06
0,ENSG00000120451,block2207,0.9537386811909612,0.0289976274545879,5.381007091020962e-06
0,ENSG00000186532,block6143,0.8861004773025419,0.010101007432395712,1.5519203464542386e-06
0,ENSG00000099814,block927,0.8148295547006434,0.007517810157626255,1.3447560126556013e-06
0,ENSG00000155363,block4140,-0.41795126513063163,0.004722261727854387,1.3030888365017645e-06
0,ENSG00000183479,block5971,-0.6195941899361704,0.01166139380374981,5.932101080019514e-06
0,ENSG00000135587,block3012,0.9013016065079188,0.009362406061483721,1.1646334987513995e-06
0,ENSG00000179943,block5802,0.24346235498608332,0.004828860143828896,1.553122661257511e-06
0,ENSG00000161031,block4417,0.21367178959409566,0.005924377145430337,2.3716139947449477e-06
0,ENSG00000160888,block4410,-0.7120393759966723,0.011223664096796352,4.397138149814239e-06
0,ENSG00000023516,block186,0.9409818615341017,0.009067543488724088,6.668672697385247e-07
0,ENSG00000130055,block2660,0.9619559317875485,0.023572132290983688,2.9364834445155807e-06
0,ENSG00000143321,block3550,0.781873439309623,0.01309732006256196,4.720677063030365e-06
0,ENSG00000196639,block6315,0.8741233157283821,0.00981054456087414,1.6076185781477292e-06
0,ENSG00000108375,block1524,0.9480118002690275,0.014402677368673124,1.4874286046184793e-06
0,ENSG00000165282,block4810,0.9595571016396932,0.02567983971734612,3.70031414476113e-06
0,ENSG00000172671,block5410,0.9414097485653019,0.018633063593393402,2.7961771787987644e-06
0,ENSG00000136235,block3076,-0.7116549170405706,0.006211321093072704,1.3481865664966008e-06
0,ENSG00000144115,block3606,0.7847109740228774,0.007788108933057646,1.6500882039638398e-06
0,ENSG00000188811,block6243,0.8766091685937082,0.01197376182933275,2.3505605605267377e-06
0,ENSG00000164761,block4758,0.8760544298415894,0.011608851600819916,2.218750275617687e-06
0,ENSG00000167992,block5076,-0.37040570960167857,0.005299178746262327,1.7154593452417544e-06
0,ENSG00000111906,block1725,0.7683644776766512,0.015547191207769795,7.010279358010685e-06
0,ENSG00000128881,block2606,0.981795331913652,0.023040939488958988,1.3561109009074812e-06
0,ENSG00000122068,block2280,0.6322804808138092,0.005414142131909619,1.245730294918701e-06
0,ENSG00000100239,block1619,0.6995884111694498,0.005496487612291032,1.0921547202169535e-06
0,ENSG00000106624,block1437,0.8681338399342651,0.006022418498253496,6.32610399176059e-07
0,ENSG00000255072,block6848,0.9174288682260944,0.03823274737642837,1.6386079259578246e-05
0,ENSG00000110756,block1646,0.9815285820822108,0.027170544721841272,1.913157220312378e-06
0,ENSG00000213024,block6631,-0.2377263223631647,0.0060788375322734485,2.4684829867949176e-06
0,ENSG00000114491,block1869,0.9565635210627872,0.032290123768353655,6.273968392478402e-06
0,ENSG00000122203,block2285,0.9335084048947263,0.014798176025542344,1.993345620121545e-06
0,ENSG00000076242,block595,0.9838748116494735,0.022935978115102718,1.1915350689450932e-06
0,ENSG00000148225,block3811,0.7222437319477216,0.00698172571981913,1.6509631733940822e-06
0,ENSG00000163235,block4562,0.784207314842178,0.010558263522530118,3.0389298053545843e-06
0,ENSG00000135272,block2983,0.8925569482279109,0.015350250028064623,3.3924379715388753e-06
0,ENSG00000235118,block6750,0.9220647448317352,0.016381123526291345,2.846052732263793e-06
0,ENSG00000087303,block2037,0.9794404393466754,0.013556270414624035,5.295290733675628e-07
0,ENSG00000116096,block1974,0.9152803020968803,0.012831722631353295,1.8916468331742209e-06
0,ENSG00000153975,block4079,0.8926975467492989,0.01589927420513642,3.6349566696625146e-06
0,ENSG00000005175,block39,0.929459464931665,0.011646421713426414,1.3071116804486138e-06
0,ENSG00000215906,block6706,-0.2400324126332886,0.006190145926528263,2.5567214571031727e-06
0,ENSG00000178460,block5730,0.21842014131628532,0.002815382387832401,5.344391975636853e-07
0,ENSG00000183751,block5990,0.8077506270505812,0.006343582119287001,9.902065162270546e-07
0,ENSG00000107719,block1485,-0.5647425397754313,0.005563140532372862,1.4923905097274925e-06
0,ENSG00000131944,block2769,-0.7906135437418937,0.01350916536033979,4.844640091761221e-06
0,ENSG00000118363,block2099,0.810987924846992,0.01812196647885181,7.959219064490597e-06
0,ENSG00000160111,block4358,-0.90818846766749,0.017206410957413917,3.6724243841490534e-06
0,ENSG00000143819,block3586,-0.19090498512734808,0.0050227407287972295,1.7211214341505965e-06
0,ENSG00000134917,block3390,0.8305675533044614,0.005642619981305499,6.991930113775524e-07
0,ENSG00000125734,block3826,-0.7684790573045666,0.0065647260843383955,1.249328575370079e-06
0,ENSG00000166780,block4962,0.8422333857254575,0.017855572517428756,6.560874312389053e-06
0,ENSG00000105982,block1399,-0.7534339673373588,0.0077443217258333745,1.8358737592372165e-06
0,ENSG00000101447,block1108,0.6019664217393578,0.005182771500987872,1.2126919270993852e-06
0,ENSG00000130731,block2703,0.15650505678882873,0.005534432547395525,2.1155809890593957e-06
0,ENSG00000074047,block1433,-0.44039372144698674,0.005407517376515692,1.6688334163461604e-06
0,ENSG00000198363,block6427,0.8036838825809832,0.005470900128276758,7.503901020555759e-07
0,ENSG00000197448,block6369,0.9145380585723424,0.0128061679220198,1.8998903417166702e-06
0,ENSG00000149573,block3891,0.8806603202721978,0.012340636780247206,2.42004741246582e-06
0,ENSG00000140931,block3418,-0.2874485676361287,0.00686532953753935,3.061417262695265e-06
0,ENSG00000069849,block2625,0.6975141286040287,0.006862727129055381,1.7122426299032156e-06
0,ENSG00000147679,block3790,0.9283980865594995,0.02148846936116985,4.514256612853096e-06
0,ENSG00000101190,block1084,-0.8494815932317179,0.01736390197431643,5.942764863209327e-06
0,ENSG00000146233,block3722,0.8227762596995839,0.007956411559655627,1.4479148924273488e-06
0,ENSG00000128272,block2572,0.8955039333859056,0.01128146744192616,1.7848806818099305e-06
0,ENSG00000187535,block6176,0.7973894105493047,0.0050922871377710064,6.686259249599757e-07
0,ENSG00000198570,block6440,-0.7722129239987757,0.013166576609952801,4.955012740781584e-06
0,ENSG00000092036,block851,0.9269026336187265,0.016984395665985353,2.8768373047105555e-06
0,ENSG00000105639,block4480,-0.5347293197347703,0.0047463945369168176,1.138985967319428e-06
0,ENSG00000014138,block145,0.9504081133374808,0.015445745760829454,1.633831345992931e-06
0,ENSG00000147813,block3795,-0.023127596325161776,0.00608482233849882,2.620094728067457e-06
0,ENSG00000064309,block3652,0.9873526702464441,0.02188836924324847,8.52616557356356e-07
0,ENSG00000010292,block114,0.9605774540621854,0.02154430342362349,2.5400783740803234e-06
0,ENSG00000179958,block5803,0.6910156043878346,0.013905289395829783,7.153173496976528e-06
0,ENSG00000119698,block2160,0.8940675639858385,0.01830257273668057,4.758857737319211e-06
0,ENSG00000100060,block5220,0.6057200088258252,0.006605263164512722,1.955726912639122e-06
0,ENSG00000122367,block4554,-0.7448643068900556,0.007797943647319788,1.9166660899516685e-06
0,ENSG00000076650,block600,-0.8333130585494497,0.010135681393752859,2.2227855901446603e-06
0,ENSG00000140368,block4006,-0.6541981607292553,0.010483621578640818,4.45134700211014e-06
0,ENSG00000122512,block2299,-0.5775573836992982,0.005883654510568867,1.633430081859899e-06
0,ENSG00000177694,block5694,0.3686859900490694,0.0027635423182284374,4.672341401557034e-07
0,ENSG00000198746,block6466,0.9634466350655966,0.020461578022895967,2.1275420564181857e-06
0,ENSG00000109576,block1588,0.9441352344150109,0.015556502095581366,1.8609801435420792e-06
0,ENSG00000119725,block2166,0.9791038157981262,0.029786784433083198,2.5979832855016483e-06
0,ENSG00000128805,block4561,-0.09606098329176159,0.00563308912844057,2.225976418190889e-06
0,ENSG00000293543,block6957,-0.6391348326469671,0.01001318416571681,4.199116678038628e-06
0,ENSG00000066827,block446,0.9765724767471063,0.01813577024644119,1.0783614289300303e-06
0,ENSG00000123388,block36,0.5407377714189586,0.00657361023447009,2.1649646441135317e-06
0,ENSG00000132561,block2814,0.7832242605174541,0.005762568053171199,9.088703836201972e-07
0,ENSG00000174796,block5537,0.9320645459168029,0.031794531062074846,9.394593241340843e-06
0,ENSG00000189306,block6273,0.5502064031026824,0.00584990722012955,1.6894840569880998e-06
0,ENSG00000147912,block3799,0.5528829880714136,0.005373108280236444,1.4192679628211025e-06
0,ENSG00000160049,block4350,0.7486890614461581,0.007634889726798206,1.813772848802131e-06
0,ENSG00000205730,block6612,0.9038488928659602,0.017118969629793427,3.7983572757083195e-06
0,ENSG00000178409,block5726,0.8216359928138965,0.00901562218533112,1.869879465044022e-06
0,ENSG00000147642,block3785,0.9027473189479408,0.009302146189828064,1.1337107066466956e-06
0,ENSG00000138439,block2246,0.9313536431646448,0.013295916330987175,1.6594691514271176e-06
0,ENSG00000127564,block2544,0.004451089520344804,0.006112882334798231,2.645678220281056e-06
0,ENSG00000114446,block1866,0.9110885304641777,0.010134166177660083,1.2355715085510255e-06
0,ENSG00000004534,block24,0.8371681931696926,0.0053872805229519625,6.147244027143728e-07
0,ENSG00000168237,block5097,0.7974448494551811,0.007353704700660833,1.394005602506354e-06
0,ENSG00000187837,block6261,0.8685314469185841,0.01449746200506634,3.6556114275665408e-06
0,ENSG00000223802,block6716,-0.4736116041876538,0.006015141569827019,1.987167413952662e-06
0,ENSG00000198774,block6471,-0.4520756771602382,0.004086853007580012,9.408947594380379e-07
0,ENSG00000146215,block3720,0.49871804331243835,0.007736192383012101,3.1835392002577123e-06
0,ENSG00000187796,block6195,-0.7953356837687009,0.012394587848630149,3.996739283085304e-06
0,ENSG00000108423,block1528,0.7242498384626169,0.005566323830836516,1.0430523663673696e-06
0,ENSG00000115942,block1963,0.9521064295271698,0.01877223652947456,2.332739419186325e-06
0,ENSG00000146828,block3747,0.9102809409932593,0.010807068282433774,1.4172648981070068e-06
0,ENSG00000146090,block3715,-0.8796743276740856,0.01478793853051516,3.5019498321187115e-06
0,ENSG00000181827,block5881,0.9781996634063113,0.02639503610745766,2.1273124660714515e-06
0,ENSG00000022567,block4478,-0.7026133592242604,0.004993988894749898,8.940994136175107e-07
0,ENSG00000107833,block1493,0.5268784158807898,0.009247095041503901,4.373627474851816e-06
0,ENSG00000142751,block3516,0.9210986325867151,0.011390681409251648,1.3924733264225608e-06
0,ENSG00000140740,block3408,0.8498310513368296,0.008494134997468383,1.4190699746396973e-06
0,ENSG00000168143,block5091,0.8323947871230353,0.006349973901526611,8.768062161879087e-07
0,ENSG00000012171,block6286,-0.6453683113493855,0.006752785125710093,1.8839089909183926e-06
0,ENSG00000146425,block3733,0.6583026188074774,0.009204868642844444,3.399337969667293e-06
0,ENSG00000100207,block964,0.9710225908268117,0.029147677428454505,3.4356806588586863e-06
0,ENSG00000119471,block2146,0.8571669545375855,0.011215134340639062,2.362338329287006e-06
0,ENSG00000164975,block4780,-0.5408102958945344,0.004869281167605304,1.187747860065258e-06
0,ENSG00000155189,block4132,-0.009358745226482192,0.004311052209752274,1.3157754845671832e-06
0,ENSG00000103194,block1209,-0.7999398286232139,0.005744719918213877,8.414135568290959e-07
0,ENSG00000166192,block4911,0.7556038700004692,0.010277136796154282,3.2086238334061434e-06
0,ENSG00000108010,block1508,0.9557929203912947,0.02503821507660328,3.8377372684195166e-06
0,ENSG00000115486,block1932,0.9608275877231952,0.015395017303361692,1.2889419168660154e-06
0,ENSG00000141873,block4862,-0.6854126580952601,0.008012238864390587,2.409954118487434e-06
0,ENSG00000165124,block4796,0.20419166614031278,0.00160396441680724,1.7456074086208417e-07
0,ENSG00000170385,block5263,0.6398836681865268,0.00383318930139002,6.143693002114148e-07
0,ENSG00000076053,block593,0.9438246852271096,0.01691770227581388,2.2127829852891523e-06
0,ENSG00000115109,block1898,0.9370744946725235,0.013597077806348381,1.5955761135666435e-06
0,ENSG00000112320,block1755,0.4889187453018279,0.005988152991013306,1.9319688693286707e-06
0,ENSG00000198948,block239,0.9672020930495383,0.01765693116934009,1.4242257846408535e-06
0,ENSG00000054148,block322,0.8405661174783946,0.013210763542710871,3.6261156444172826e-06
0,ENSG00000119630,block2152,0.6943607165843845,0.011034855315769513,4.464802803361145e-06
0,ENSG00000183495,block5972,-0.8970656213480248,0.012198971532805348,2.057513356357177e-06
0,ENSG00000163728,block4618,0.9174541355169354,0.010265328050562838,1.1809165423315449e-06
0,ENSG00000163933,block4652,-0.74541638423484,0.007486301225961483,1.7632644709886236e-06
0,ENSG00000116984,block2039,0.9805906166852447,0.02627205223966583,1.8786584905505777e-06
0,ENSG00000042286,block261,-0.7379812429263574,0.005969931865954048,1.1491307480016033e-06
0,ENSG00000138495,block3275,0.71423214835298,0.014327124360092402,7.1195999629125595e-06
0,ENSG00000153391,block4061,0.6530037733242865,0.010228981256647156,4.249298744762875e-06
0,ENSG00000125652,block2453,0.034547942900448665,0.006708185987527005,3.1823298649591436e-06
0,ENSG00000123684,block2352,0.5149557482226317,0.004355242406807842,9.868682295799402e-07
0,ENSG00000146411,block3731,0.7743646214783529,0.006282814364174387,1.1189527396870957e-06
0,ENSG00000131263,block2732,0.9732319424372537,0.029898116613263567,3.342999895794563e-06
0,ENSG00000111832,block1715,0.698698384918929,0.01618628862800835,9.494395861842087e-06
0,ENSG00000165929,block4882,0.36733975400299873,0.004603185367420267,1.2978281084263799e-06
0,ENSG00000105538,block1357,0.5702001235803286,0.0065940398013553635,2.077676140910256e-06
0,ENSG00000140968,block3423,-0.8250247058212795,0.014909333892151676,5.025925339796622e-06
0,ENSG00000183032,block5940,0.7791764989988696,0.006755695318409002,1.2695730330358757e-06
0,ENSG00000204859,block6577,0.8285239680397041,0.007321505174513226,1.1900304327516764e-06
0,ENSG00000186132,block6131,0.9169520757455556,0.026312025188950802,7.803748492296592e-06
0,ENSG00000179241,block5773,-0.13370911748080833,0.00427352678628327,1.2699642603086758e-06
0,ENSG00000146476,block3738,0.8698650285092201,0.00832480008782774,1.1940022509593362e-06
0,ENSG00000256061,block6854,0.8595389565561574,0.0124914314845281,2.885620389192489e-06
0,ENSG00000155052,block5517,-0.5417198776439807,0.0038187359266498213,7.295060270307019e-07
0,ENSG00000101189,block1083,-0.8117758501275287,0.013504059187491847,4.4031391656096375e-06
0,ENSG00000070061,block493,0.7643010977312157,0.004753366373556935,6.652516605365477e-07
0,ENSG00000182747,block5925,-0.498096385571637,0.00527042781836197,1.4787852826714243e-06
0,ENSG00000177791,block5699,0.45876531662631764,0.005764557242223507,1.8576177123197368e-06
0,ENSG00000077420,block616,-0.6802682497763032,0.005518406538892982,1.158363862607814e-06
0,ENSG00000107104,block1459,0.7019962606960342,0.003972992102245812,5.668508747946888e-07
0,ENSG00000162191,block4459,0.922382599608652,0.013394325160985784,1.8953699298940307e-06
0,ENSG00000175600,block5594,0.9023776848126024,0.009781426239512326,1.2580661213901223e-06
0,ENSG00000100350,block994,0.9281168077276489,0.010216970205625625,1.0243730678149987e-06
0,ENSG00000262919,block6889,-0.805405999439176,0.011725753590063802,3.4201060838956465e-06
0,ENSG00000107186,block1462,-0.390422918885001,0.002199590729859364,2.9034366311186943e-07
0,ENSG00000105976,block1398,0.9239691610951183,0.01077197927701534,1.2017998567426247e-06
0,ENSG00000188716,block6232,-0.7896690276769132,0.014670865133015167,5.736429047664693e-06
0,ENSG00000143653,block3576,0.5078679125703986,0.004281119102258418,9.629700742364022e-07
0,ENSG00000115286,block1917,-0.8131658818550375,0.013149546467308143,4.147335347703951e-06
0,ENSG00000003393,block14,0.9760390426362128,0.021747678751664258,1.585545938875832e-06
0,ENSG00000118689,block3930,0.9296080178430254,0.013468063572645237,1.7444397062416073e-06
0,ENSG00000177706,block1563,-0.9343206115231799,0.022497768294098393,4.552924069867181e-06
0,ENSG00000078808,block643,-0.8250218726849725,0.010931694166115502,2.701968927376619e-06
0,ENSG00000105135,block1321,0.39274758196627135,0.004019136890606584,9.672983617425857e-07
0,ENSG00000147465,block3771,-0.3876457707057805,0.010929436487945528,7.186731497355048e-06
0,ENSG00000078403,block636,0.9449867200781878,0.008038038907881724,4.894828419255148e-07
0,ENSG00000178031,block5709,-0.8413155493946024,0.005454385939481269,6.154707741234944e-07
0,ENSG00000115474,block4071,0.8760032468326854,0.009422355712894128,1.4622316754087095e-06
0,ENSG00000131503,block2743,0.9855931744118211,0.024698660590854727,1.2355451542989115e-06
0,ENSG00000135686,block930,-0.6514424222910589,0.007640533717160558,2.379243298378242e-06
0,ENSG00000034677,block1999,0.9604312130277121,0.016070165120151813,1.4183986557503303e-06
0,ENSG00000144644,block3633,0.7260207710623754,0.005050574494293508,8.540796697653619e-07
0,ENSG00000164961,block4779,0.9683529731449283,0.016673244904517583,1.2261099041621648e-06
0,ENSG00000188647,block6229,0.1788635289170987,0.0045072908847862275,1.3923978030572215e-06
0,ENSG00000113734,block1833,0.8866513061331343,0.010626251079632866,1.7097068749638566e-06
0,ENSG00000117118,block2045,0.8656079212774513,0.010022331676540526,1.7831380090260751e-06
0,ENSG00000178741,block5742,0.8695191889963219,0.01666614326905268,4.797343517659591e-06
0,ENSG00000012232,block3955,0.9428296683251439,0.022168291717793505,3.864770530714878e-06
0,ENSG00000159079,block4307,0.8593163219806,0.00996871268519176,1.8404691113360627e-06
0,ENSG00000020922,block175,0.8825457364073895,0.005915857557074132,5.479019397069962e-07
0,ENSG00000159335,block4326,0.6973920675132658,0.011656929512452537,4.9417966417886205e-06
0,ENSG00000188026,block3933,-0.48764447857379,0.005665564227496889,1.73224878607936e-06
0,ENSG00000125703,block2705,0.9513970424925028,0.020025076975669763,2.6928384021518426e-06
0,ENSG00000114541,block1871,-0.7194506868208917,0.005150501673664878,9.060479380096353e-07
0,ENSG00000122042,block2279,0.8808215747591149,0.018055417750986475,5.17385705778306e-06
0,ENSG00000128590,block2591,0.7836090655360648,0.009004896008262923,2.215897144108858e-06
0,ENSG00000140563,block3398,-0.7904028477105397,0.004915435720855596,6.419678796332207e-07
0,ENSG00000177731,block5697,0.39379445555605325,0.0033700292773210356,6.794212272787092e-07
0,ENSG00000175224,block5571,0.9597784198595464,0.011294714299061428,7.119831788582331e-07
0,ENSG00000103460,block6491,0.7805380441385105,0.00612153063868456,1.0367732002913854e-06
0,ENSG00000144426,block4407,0.9222019352927757,0.01254223510594288,1.665601180311782e-06
0,ENSG00000021776,block178,0.9617971320304477,0.02852754727281637,4.318499240207885e-06
0,ENSG00000117143,block2046,0.9651814725999145,0.02714824945720597,3.5706762715470575e-06
0,ENSG00000101986,block2068,0.4761740910576232,0.003903343725498103,8.341637400821611e-07
0,ENSG00000107736,block1487,0.7433489658022719,0.003321300252145097,3.4945936178143455e-07
0,ENSG00000104142,block1260,0.9548478286461224,0.015603896499148406,1.5216368891568521e-06
0,ENSG00000248098,block6819,0.9363428276262654,0.01043428626388181,9.501852301641023e-07
0,ENSG00000180198,block5811,0.9416699302824426,0.012450613887319063,1.2430903075788535e-06
0,ENSG00000105664,block5185,-0.49854444290748606,0.004079457843820044,8.854420581183575e-07
0,ENSG00000156467,block4190,0.5557362903713705,0.008415817713149634,3.465957184700663e-06
0,ENSG00000137478,block6401,0.9481432801531535,0.01952016547067311,2.7255019566796435e-06
0,ENSG00000179562,block5786,0.9599323482878244,0.011131932724276915,6.890159034433907e-07
0,ENSG00000172500,block5400,0.7885123152202258,0.009198240371768432,2.2658961339461214e-06
0,ENSG00000040199,block252,0.9451438753777456,0.006131928998275324,2.8406918761714195e-07
0,ENSG00000130560,block2689,-0.8574363574957897,0.011222774362829922,2.361438721787401e-06
0,ENSG00000158747,block4293,0.4180946618091547,0.006818562551348444,2.7164191954698325e-06
0,ENSG00000124767,block2412,0.816390500794041,0.009796048022518117,2.265998669814806e-06
0,ENSG00000164080,block4674,0.6879885763353909,0.0035560452137698086,4.715498690410769e-07
0,ENSG00000131149,block2726,-0.5845239693721971,0.005404422075473688,1.3614339636758288e-06
0,ENSG00000090621,block1076,0.8776333957805182,0.00647200372945621,6.814034911872824e-07
0,ENSG00000116885,block2031,0.2803579910605162,0.004637208388454183,1.4028603266824646e-06
0,ENSG00000133935,block2887,0.660160025249932,0.008340496755621941,2.7788290708485874e-06
0,ENSG00000133313,block2864,-0.6589369997446218,0.005188786376598236,1.0785723867368091e-06
0,ENSG00000122694,block2308,-0.033338968431166655,0.008736237785374521,5.397840694310041e-06
0,ENSG00000118257,block914,0.29600238521165395,0.0023838163264594207,3.6709259798595184e-07
0,ENSG00000163870,block4640,0.6314138705425375,0.007348996257396171,2.299390165716453e-06
0,ENSG00000127837,block2552,0.9351095243597675,0.018045360610824734,2.895151179127531e-06
0,ENSG00000113595,block1824,0.9249356938703054,0.027031551905956686,7.475603561735156e-06
0,ENSG00000023318,block185,0.8342694358017877,0.008066836638209054,1.400636843840175e-06
0,ENSG00000164880,block4767,-0.6152483077161497,0.005380624222996923,1.2739090253788277e-06
0,ENSG00000175595,block5593,0.6249876949152537,0.00401227405965149,6.945922050860531e-07
0,ENSG00000158715,block4290,0.9183857891715954,0.010037894298856431,1.1169666147559099e-06
0,ENSG00000163930,block4651,0.21651780501150217,0.003936470724556558,1.0457186644385885e-06
0,ENSG00000143479,block1800,0.9613432832899417,0.020386359888444627,2.231060845958588e-06
0,ENSG00000149823,block3905,0.9411390321230261,0.01052415155655107,8.96007000816823e-07
0,ENSG00000117758,block664,0.9057994873539924,0.014663697745341606,2.733197692728062e-06
0,ENSG00000131023,block3917,0.9591198809059643,0.013839285940129557,1.0860598147477418e-06
0,ENSG00000114988,block1893,0.9394260662703727,0.015346192447692315,1.958906429067042e-06
0,ENSG00000166889,block4979,0.9580505066214715,0.011829940217044026,8.138959104453392e-07
0,ENSG00000105058,block1317,-0.7126570757785778,0.01251168260627603,5.454519790393242e-06
0,ENSG00000115137,block1902,0.938951035761933,0.023647342504571883,4.686664040742805e-06
0,ENSG00000185633,block6100,0.8432831934872403,0.012075908775691077,2.982640502247058e-06
0,ENSG00000177000,block5662,0.9036738131650022,0.006760800099082016,5.934528269913031e-07
0,ENSG00000132549,block2812,0.9011261532073452,0.0036201559816377554,1.7442147370871908e-07
0,ENSG00000135374,block2994,-0.4866386051964066,0.004995400469080869,1.348411679424899e-06
0,ENSG00000163719,block4617,-0.771894030632388,0.005881887535694919,9.9005887876924e-07
0,ENSG00000162384,block4474,0.8622206066424634,0.01195996906754488,2.598537885090124e-06
